t,hr,rr,hrv,temp,resp,spo2,bp,activity,arrhythmia,hypoxia,sleep,label,lead_off,anomaly,hr_normal,hrv_normal,spo2_normal,resp_normal,hr_residual_true
193.0,112.368,533.96,19.286,37.004,20.945,85.055,137.92,0.0,none,0.9,False,hypoxia,False,1,84.33,24.809,97.591,15.985,28.038
194.0,112.395,533.831,19.281,37.013,21.004,84.987,137.169,0.0,none,0.9,False,hypoxia,False,1,84.321,24.829,97.53,16.037,28.075
195.0,112.386,533.873,19.267,37.007,21.172,85.004,136.651,0.0,none,0.9,False,hypoxia,False,1,84.298,24.834,97.553,16.201,28.089
196.0,112.391,533.849,19.265,37.021,20.989,84.984,136.581,0.0,none,0.9,False,hypoxia,False,1,84.281,24.853,97.539,16.013,28.11
197.0,112.556,533.067,19.247,37.034,21.225,84.935,137.374,0.0,none,0.9,False,hypoxia,False,1,84.383,24.852,97.496,16.242,28.174
198.0,112.57,533.001,19.222,37.027,21.376,84.989,138.093,0.0,none,0.9,False,hypoxia,False,1,84.379,24.841,97.554,16.389,28.191
199.0,112.505,533.31,19.199,37.023,21.386,84.936,138.113,0.0,none,0.9,False,hypoxia,False,1,84.291,24.831,97.505,16.394,28.214
200.0,112.432,533.655,19.193,37.028,21.2,85.024,138.205,0.0,none,0.9,False,hypoxia,False,1,84.222,24.835,97.597,16.209,28.21
201.0,112.33,534.139,19.18,37.044,21.211,84.809,138.886,0.0,none,0.9,False,hypoxia,False,1,84.063,24.84,97.384,16.206,28.268
202.0,112.286,534.351,19.163,37.043,21.236,84.674,138.597,0.0,none,0.9,False,hypoxia,False,1,83.927,24.843,97.251,16.209,28.359
203.0,112.143,535.03,19.151,37.042,21.215,84.732,138.958,0.0,none,0.9,False,hypoxia,False,1,83.718,24.849,97.313,16.175,28.425
204.0,112.13,535.094,19.133,37.041,21.335,84.734,139.64,0.0,none,0.9,False,hypoxia,False,1,83.645,24.846,97.316,16.282,28.485
205.0,112.114,535.169,19.101,37.032,21.651,84.877,140.798,0.0,none,0.9,False,hypoxia,False,1,83.614,24.82,97.461,16.597,28.5
206.0,112.152,534.987,19.084,37.024,21.477,84.892,140.395,0.0,none,0.9,False,hypoxia,False,1,83.634,24.81,97.478,16.423,28.518
207.0,112.13,535.094,19.087,37.026,21.209,84.914,140.564,0.0,none,0.9,False,hypoxia,False,1,83.611,24.821,97.501,16.156,28.519
208.0,111.982,535.799,19.086,37.018,21.292,84.937,140.507,0.0,none,0.9,False,hypoxia,False,1,83.469,24.824,97.526,16.242,28.514
209.0,111.886,536.26,19.076,37.024,21.428,84.945,140.849,0.0,none,0.9,False,hypoxia,False,1,83.38,24.817,97.535,16.381,28.506
210.0,111.755,536.889,19.075,37.004,21.362,85.061,139.593,0.0,none,0.9,False,hypoxia,False,1,83.288,24.815,97.652,16.326,28.467
211.0,111.459,538.315,19.11,36.994,21.152,85.806,140.448,0.0,none,0.0,False,recovery,False,0,83.237,24.824,97.585,16.174,28.222
212.0,111.061,540.243,19.182,36.994,20.9,86.573,140.579,0.0,none,0.0,False,recovery,False,0,83.317,24.843,97.593,16.023,27.744
213.0,110.472,543.125,19.268,36.999,20.897,87.321,141.211,0.0,none,0.0,False,recovery,False,0,83.337,24.849,97.63,16.159,27.135
214.0,109.869,546.105,19.382,37.007,20.591,87.867,141.205,0.0,none,0.0,False,recovery,False,0,83.526,24.866,97.511,16.009,26.343
215.0,109.084,550.034,19.522,37.004,20.283,88.465,140.912,0.0,none,0.0,False,recovery,False,0,83.525,24.891,97.487,15.876,25.559
216.0,108.167,554.7,19.681,36.994,20.003,89.005,141.018,0.0,none,0.0,False,recovery,False,0,83.466,24.92,97.445,15.784,24.701
217.0,107.212,559.639,19.849,37.006,19.861,89.544,140.893,0.0,none,0.0,False,recovery,False,0,83.435,24.941,97.44,15.84,23.777
218.0,106.199,564.976,20.026,37.007,19.69,90.083,142.018,0.0,none,0.0,False,recovery,False,0,83.403,24.957,97.469,15.877,22.796
219.0,105.145,570.638,20.22,37.014,19.306,90.424,142.223,0.0,none,0.0,False,recovery,False,0,83.331,24.984,97.334,15.696,21.814
220.0,104.013,576.851,20.422,37.009,19.047,90.828,142.578,0.0,none,0.0,False,recovery,False,0,83.196,25.013,97.293,15.639,20.817
221.0,102.89,583.149,20.643,37.019,18.638,91.257,142.564,0.0,none,0.0,False,recovery,False,0,83.089,25.053,97.304,15.435,19.801
222.0,101.747,589.697,20.842,37.011,18.732,91.57,142.275,0.0,none,0.0,False,recovery,False,0,82.949,25.067,97.228,15.727,18.798
223.0,100.578,596.554,21.039,37.007,18.633,92.03,142.654,0.0,none,0.0,False,recovery,False,0,82.806,25.071,97.322,15.831,17.772
224.0,99.432,603.429,21.26,37.02,18.196,92.502,141.89,0.0,none,0.0,False,recovery,False,0,82.706,25.092,97.454,15.6,16.726
225.0,98.389,609.824,21.473,37.016,18.025,92.678,141.02,0.0,none,0.0,False,recovery,False,0,82.659,25.109,97.31,15.621,15.73
226.0,97.284,616.753,21.702,37.009,17.617,93.017,141.194,0.0,none,0.0,False,recovery,False,0,82.539,25.14,97.35,15.401,14.745
227.0,96.165,623.931,21.945,37.001,17.158,93.273,140.54,0.0,none,0.0,False,recovery,False,0,82.375,25.188,97.327,15.121,13.789
228.0,95.039,631.32,22.166,37.004,17.205,93.543,141.487,0.0,none,0.0,False,recovery,False,0,82.18,25.215,97.336,15.343,12.859
229.0,93.934,638.744,22.392,37.01,16.93,93.876,140.841,0.0,none,0.0,False,recovery,False,0,81.994,25.245,97.424,15.241,11.94
230.0,92.861,646.124,22.618,36.99,16.662,94.092,140.588,0.0,none,0.0,False,recovery,False,0,81.803,25.28,97.411,15.137,11.058
231.0,91.822,653.436,22.836,37.006,16.515,94.312,141.39,0.0,none,0.0,False,recovery,False,0,81.612,25.309,97.417,15.148,10.21
232.0,90.833,660.555,23.053,36.986,16.268,94.493,142.193,0.0,none,0.0,False,recovery,False,0,81.43,25.343,97.398,15.049,9.403
233.0,89.831,667.917,23.267,36.987,16.031,94.642,142.173,0.0,none,0.0,False,recovery,False,0,81.193,25.38,97.359,14.95,8.639
234.0,88.873,675.121,23.452,36.995,16.134,94.741,142.971,0.0,none,0.0,False,recovery,False,0,80.948,25.395,97.283,15.18,7.925
235.0,87.963,682.101,23.612,36.987,16.22,94.836,143.007,0.0,none,0.0,False,recovery,False,0,80.706,25.394,97.215,15.382,7.258
236.0,87.128,688.641,23.782,36.971,15.899,95.061,142.398,0.0,none,0.0,False,recovery,False,0,80.501,25.409,97.286,15.173,6.627
237.0,86.31,695.165,23.933,36.968,15.901,95.036,142.603,0.0,none,0.0,False,recovery,False,0,80.259,25.414,97.117,15.271,6.051
238.0,85.535,701.467,24.064,36.967,15.919,95.15,142.24,0.0,none,0.0,False,recovery,False,0,80.01,25.412,97.097,15.373,5.525
239.0,84.887,706.824,24.182,36.964,15.884,95.346,142.145,0.0,none,0.0,False,recovery,False,0,79.841,25.406,97.167,15.411,5.045
240.0,84.317,711.604,24.3,36.965,15.705,95.358,141.457,0.0,none,0.0,False,recovery,False,0,79.71,25.41,97.062,15.295,4.607
241.0,83.842,715.631,24.424,36.956,15.435,95.471,142.164,0.0,pvc,0.0,False,pvc,False,1,79.636,25.43,97.065,15.08,4.207
242.0,83.357,719.797,24.561,36.938,15.052,95.52,141.969,0.0,pvc,0.0,False,pvc,False,1,79.516,25.472,97.012,14.744,3.841
243.0,82.855,724.16,24.688,36.922,14.977,95.634,141.785,0.0,pvc,0.0,False,pvc,False,1,79.347,25.511,97.029,14.709,3.507
244.0,82.448,727.735,24.792,36.919,15.079,95.752,141.693,0.0,pvc,0.0,False,pvc,False,1,79.245,25.536,97.057,14.847,3.202
245.0,82.093,730.881,24.868,36.924,15.295,95.759,140.789,0.0,pvc,0.0,False,pvc,False,1,79.169,25.539,96.98,15.094,2.924
246.0,81.713,734.276,24.937,36.94,15.279,95.734,141.119,0.0,pvc,0.0,False,pvc,False,1,79.043,25.542,96.876,15.105,2.67
247.0,81.369,737.378,24.992,36.956,15.347,95.822,139.727,0.0,pvc,0.0,False,pvc,False,1,78.931,25.537,96.89,15.196,2.438
248.0,81.006,740.688,25.036,36.951,15.418,95.886,139.887,0.0,pvc,0.0,False,pvc,False,1,78.78,25.526,96.886,15.288,2.226
249.0,80.747,743.062,25.07,36.947,15.478,95.942,140.033,0.0,pvc,0.0,False,pvc,False,1,78.714,25.511,96.877,15.364,2.033
250.0,80.536,745.009,25.1,36.966,15.473,95.974,139.291,0.0,pvc,0.0,False,pvc,False,1,78.68,25.497,96.849,15.375,1.856
251.0,80.348,746.748,25.138,36.966,15.326,95.924,139.538,0.0,pvc,0.0,False,pvc,False,1,78.654,25.494,96.742,15.241,1.695
252.0,80.199,748.135,25.166,36.957,15.393,96.05,140.433,0.0,pvc,0.0,False,pvc,False,1,78.652,25.486,96.816,15.319,1.548
253.0,80.064,749.4,25.186,36.936,15.47,96.102,139.796,0.0,pvc,0.0,False,pvc,False,1,78.651,25.473,96.819,15.406,1.413
254.0,79.933,750.628,25.189,36.937,15.653,96.22,139.744,0.0,pvc,0.0,False,pvc,False,1,78.643,25.447,96.89,15.598,1.29
255.0,79.779,752.081,25.199,36.945,15.564,96.233,139.77,0.0,pvc,0.0,False,pvc,False,1,78.601,25.43,96.859,15.516,1.178
256.0,79.645,753.347,25.196,36.953,15.73,96.346,140.056,0.0,pvc,0.0,False,pvc,False,1,78.569,25.402,96.933,15.689,1.076
257.0,79.515,754.575,25.189,36.966,15.776,96.419,140.288,0.0,pvc,0.0,False,pvc,False,1,78.533,25.374,96.968,15.74,0.982
258.0,79.389,755.768,25.177,36.956,15.865,96.539,140.284,0.0,pvc,0.0,False,pvc,False,1,78.493,25.342,97.052,15.833,0.897
259.0,79.214,757.438,25.166,36.957,15.869,96.62,139.93,0.0,pvc,0.0,False,pvc,False,1,78.395,25.314,97.1,15.842,0.819
260.0,79.009,759.406,25.142,36.955,16.051,96.6,139.999,0.0,pvc,0.0,False,pvc,False,1,78.261,25.275,97.049,16.027,0.748
261.0,78.894,760.511,25.15,36.952,15.671,96.484,138.906,0.0,pvc,0.0,False,pvc,False,1,78.211,25.268,96.904,15.651,0.683
262.0,78.817,761.252,25.141,36.965,15.878,96.558,139.357,0.0,pvc,0.0,False,pvc,False,1,78.194,25.247,96.952,15.86,0.623
263.0,78.688,762.502,25.146,36.941,15.703,96.602,139.585,0.0,pvc,0.0,False,pvc,False,1,78.119,25.241,96.97,15.687,0.569
264.0,78.538,763.962,25.15,36.944,15.715,96.668,138.43,0.0,pvc,0.0,False,pvc,False,1,78.018,25.235,97.012,15.701,0.52
265.0,78.417,765.14,25.168,36.95,15.511,96.692,138.728,0.0,pvc,0.0,False,pvc,False,1,77.942,25.244,97.014,15.5,0.475
266.0,78.335,765.943,25.172,36.952,15.676,96.748,138.431,0.0,pvc,0.0,False,pvc,False,1,77.901,25.24,97.049,15.666,0.433
267.0,78.238,766.886,25.166,36.956,15.816,96.834,137.896,0.0,pvc,0.0,False,pvc,False,1,77.843,25.226,97.116,15.807,0.396
268.0,78.166,767.592,25.166,36.963,15.73,96.84,138.785,0.0,pvc,0.0,False,pvc,False,1,77.805,25.219,97.103,15.722,0.361
269.0,78.135,767.901,25.163,36.959,15.778,97.014,138.891,0.0,pvc,0.0,False,pvc,False,1,77.805,25.21,97.261,15.772,0.33
270.0,77.981,769.416,25.151,36.978,15.896,97.202,139.293,0.0,pvc,0.0,False,pvc,False,1,77.68,25.194,97.433,15.89,0.301
271.0,82.872,724.005,34.599,36.983,15.836,97.327,139.71,0.0,afib,0.0,False,afib,False,1,77.618,25.183,97.542,15.831,5.255
272.0,86.856,690.796,44.195,36.989,15.737,97.375,139.546,0.0,afib,0.0,False,afib,False,1,77.551,25.182,97.577,15.732,9.305
273.0,90.012,666.577,50.513,36.976,15.839,97.296,140.131,0.0,afib,0.0,False,afib,False,1,77.439,25.172,97.485,15.835,12.573
274.0,92.513,648.557,56.061,36.975,15.909,97.265,139.514,0.0,afib,0.0,False,afib,False,1,77.298,25.159,97.441,15.906,15.215
275.0,94.638,633.992,60.196,36.982,15.869,97.261,139.857,0.0,afib,0.0,False,afib,False,1,77.206,25.15,97.426,15.866,17.433
276.0,96.416,622.303,65.462,36.984,15.916,97.189,139.907,0.0,afib,0.0,False,afib,False,1,77.14,25.139,97.343,15.913,19.277
277.0,97.783,613.601,67.678,36.981,16.204,97.158,140.199,0.0,afib,0.0,False,afib,False,1,77.037,25.108,97.303,16.202,20.746
278.0,99.061,605.685,72.509,37.0,15.901,97.221,139.835,0.0,afib,0.0,False,afib,False,1,77.019,25.103,97.356,15.899,22.042
279.0,100.105,599.368,74.744,36.99,16.018,97.351,140.25,0.0,afib,0.0,False,afib,False,1,77.002,25.089,97.477,16.017,23.103
280.0,100.922,594.521,77.983,36.987,16.125,97.298,139.736,0.0,afib,0.0,False,afib,False,1,76.968,25.07,97.417,16.124,23.954
281.0,101.702,589.956,82.506,37.002,16.366,97.349,139.475,0.0,afib,0.0,False,afib,False,1,77.015,25.035,97.46,16.365,24.687
282.0,102.507,585.327,85.657,36.995,16.461,97.345,139.521,0.0,afib,0.0,False,afib,False,1,77.219,24.997,97.449,16.46,25.288
283.0,103.141,581.725,87.833,37.004,16.524,97.347,138.951,0.0,afib,0.0,False,afib,False,1,77.362,24.959,97.444,16.523,25.779
284.0,103.558,579.386,89.6,37.008,16.43,97.357,138.374,0.0,afib,0.0,False,afib,False,1,77.376,24.932,97.447,16.429,26.182
285.0,103.878,577.602,91.629,37.007,16.511,97.41,138.01,0.0,afib,0.0,False,afib,False,1,77.371,24.903,97.495,16.51,26.506
286.0,104.365,574.903,92.777,37.016,16.218,97.387,137.707,0.0,afib,0.0,False,afib,False,1,77.588,24.898,97.467,16.217,26.777
287.0,104.564,573.81,93.541,37.025,16.289,97.5,137.776,0.0,afib,0.0,False,afib,False,1,77.577,24.889,97.574,16.288,26.987
288.0,104.556,573.855,94.873,37.025,16.404,97.403,137.545,0.0,afib,0.0,False,afib,False,1,77.481,24.872,97.473,16.404,27.075
289.0,104.495,574.187,95.747,36.999,16.547,97.449,137.182,0.0,afib,0.0,False,afib,False,1,77.34,24.847,97.514,16.546,27.155
290.0,104.441,574.485,97.962,37.002,16.331,97.423,136.836,0.0,afib,0.0,False,afib,False,1,77.213,24.841,97.484,16.33,27.229
291.0,101.964,588.44,89.358,36.997,16.415,97.486,136.593,0.0,none,0.0,False,recovery,False,0,77.102,24.829,97.543,16.415,24.863
292.0,99.685,601.897,81.768,37.009,16.384,97.399,136.2,0.0,none,0.0,False,recovery,False,0,76.983,24.821,97.453,16.384,22.702
293.0,97.553,615.047,75.063,37.0,16.465,97.479,135.507,0.0,none,0.0,False,recovery,False,0,76.824,24.808,97.529,16.465,20.729
294.0,95.577,627.768,69.144,37.024,16.499,97.514,135.384,0.0,none,0.0,False,recovery,False,0,76.649,24.794,97.56,16.499,18.928
295.0,93.705,640.305,63.93,37.009,16.363,97.459,136.131,0.0,none,0.0,False,recovery,False,0,76.422,24.791,97.503,16.362,17.283
296.0,92.079,651.613,59.334,37.014,16.299,97.429,136.94,0.0,none,0.0,False,recovery,False,0,76.298,24.794,97.47,16.299,15.781
297.0,90.712,661.431,55.282,37.008,16.24,97.277,137.492,0.0,none,0.0,False,recovery,False,0,76.308,24.801,97.315,16.24,14.405
298.0,89.561,669.934,51.706,36.995,16.246,97.269,137.324,0.0,none,0.0,False,recovery,False,0,76.517,24.806,97.305,16.246,13.044
299.0,88.573,677.41,48.525,36.995,16.582,97.266,136.842,0.0,none,0.0,False,recovery,False,0,76.82,24.786,97.3,16.582,11.753
300.0,87.7,684.152,45.714,36.99,16.634,97.15,137.492,0.0,none,0.0,False,recovery,False,0,77.129,24.765,97.181,16.634,10.57
