t,hr,rr,hrv,temp,resp,spo2,bp,activity,leads_ok,source
332.0,100.4,597.9,31.7,36.64,22.3,98.6,133.3,0.508,True,simulated
333.0,100.4,597.7,30.7,36.66,21.9,97.9,128.7,0.515,True,simulated
334.0,100.5,597.2,26.8,36.67,21.9,98.1,134.9,0.509,True,simulated
335.0,100.5,597.2,26.7,36.7,22.8,98.1,130.3,0.484,True,simulated
336.0,102.0,588.0,27.5,36.65,22.9,97.8,131.1,0.379,True,simulated
337.0,101.7,590.2,25.5,36.72,20.9,98.5,132.6,0.304,True,simulated
338.0,100.3,598.0,26.4,36.71,21.5,98.7,133.9,0.232,True,simulated
339.0,98.7,608.0,26.2,36.69,19.7,98.1,129.4,0.17,True,simulated
340.0,96.7,620.3,25.9,36.66,20.2,98.0,132.1,0.184,True,simulated
341.0,96.1,624.4,24.1,36.65,19.7,98.4,133.0,0.094,True,simulated
342.0,94.7,633.3,24.1,36.64,18.8,97.8,127.8,0.072,True,simulated
343.0,94.4,635.8,24.4,36.68,18.5,97.8,127.1,0.098,True,simulated
344.0,93.7,640.5,24.5,36.6,17.8,98.0,129.3,0.053,True,simulated
345.0,91.6,655.1,24.4,36.63,18.0,98.3,123.2,0.038,True,simulated
346.0,89.9,667.1,24.4,36.64,17.5,97.8,126.8,0.013,True,simulated
347.0,87.9,682.6,24.2,36.66,16.0,97.6,127.7,0.002,True,simulated
348.0,87.0,689.9,24.4,36.65,16.4,98.4,127.4,0.063,True,simulated
349.0,86.3,695.5,25.0,36.71,16.0,97.6,128.2,0.026,True,simulated
350.0,85.3,703.5,25.5,36.71,15.2,97.5,124.5,0.006,True,simulated
351.0,83.5,718.2,27.0,36.64,14.8,98.1,123.4,0.027,True,simulated
352.0,81.5,736.2,31.6,36.68,14.7,97.4,124.2,0.0,True,simulated
353.0,81.3,738.3,32.3,36.68,16.1,97.9,122.9,0.001,True,simulated
354.0,81.1,739.8,33.0,36.64,14.8,98.1,121.8,0.0,True,simulated
355.0,81.2,738.8,32.1,36.59,15.3,98.3,122.1,0.01,True,simulated
356.0,80.1,749.1,32.5,36.64,13.9,97.2,121.2,0.0,True,simulated
357.0,79.2,757.9,32.9,36.64,15.2,97.4,117.8,0.0,True,simulated
358.0,77.3,776.7,32.7,36.62,15.3,98.6,119.6,0.011,True,simulated
359.0,76.9,780.7,32.8,36.62,13.3,98.1,120.5,0.0,True,simulated
360.0,76.0,789.3,32.6,36.61,14.6,98.0,121.8,0.0,True,simulated
361.0,76.6,783.7,31.3,36.61,14.5,98.0,118.6,0.014,True,simulated
362.0,75.7,792.3,36.0,36.62,14.3,97.8,123.0,0.0,True,simulated
363.0,74.6,804.5,36.1,36.6,14.2,98.6,121.8,0.0,True,simulated
364.0,74.7,803.7,38.9,36.58,12.9,98.2,122.4,0.016,True,simulated
365.0,73.5,816.1,40.6,36.62,13.8,97.4,123.2,0.009,True,simulated
366.0,74.0,811.1,40.6,36.7,13.1,97.3,119.5,0.009,True,simulated
367.0,72.9,823.1,42.5,36.73,14.1,97.6,121.9,0.0,True,simulated
368.0,72.0,833.9,45.0,36.73,13.1,97.6,114.8,0.0,True,simulated
369.0,71.2,842.3,45.2,36.7,13.2,98.9,117.7,0.0,True,simulated
370.0,71.5,839.1,45.1,36.66,14.1,98.8,119.8,0.0,True,simulated
371.0,70.5,851.0,47.3,36.69,13.9,97.7,119.3,0.002,True,simulated
372.0,69.6,861.8,47.8,36.69,14.6,98.0,114.8,0.009,True,simulated
373.0,69.9,858.1,50.7,36.68,13.5,98.1,118.6,0.0,True,simulated
374.0,70.1,856.1,50.0,36.65,14.3,98.7,118.5,0.0,True,simulated
375.0,69.9,858.5,51.7,36.73,13.1,98.5,117.9,0.0,True,simulated
376.0,70.9,845.9,48.9,36.68,13.4,97.5,118.5,0.0,True,simulated
377.0,71.4,840.5,49.4,36.74,13.3,97.9,117.1,0.041,True,simulated
378.0,71.8,836.1,48.9,36.69,14.5,98.3,114.5,0.0,True,simulated
379.0,72.0,833.3,51.1,36.7,14.2,98.7,118.8,0.031,True,simulated
380.0,71.3,842.0,51.5,36.73,13.3,98.2,116.7,0.004,True,simulated
381.0,69.7,861.2,51.4,36.7,14.1,98.3,118.6,0.0,True,simulated
382.0,69.4,864.5,56.4,36.66,14.2,97.9,118.2,0.032,True,simulated
383.0,68.0,881.8,57.7,36.68,13.8,98.7,120.4,0.0,True,simulated
384.0,67.5,888.3,60.0,36.67,13.8,98.8,114.0,0.01,True,simulated
385.0,68.7,873.8,61.9,36.62,14.0,97.4,115.1,0.0,True,simulated
386.0,68.1,881.6,62.0,36.62,13.8,98.4,115.7,0.0,True,simulated
387.0,68.7,872.9,59.1,36.66,13.7,97.8,116.2,0.009,True,simulated
388.0,69.1,868.4,59.0,36.6,13.1,98.2,112.5,0.0,True,simulated
389.0,70.0,857.7,58.2,36.66,13.5,98.8,116.9,0.0,True,simulated
390.0,69.7,861.4,57.4,36.61,13.5,98.1,114.7,0.0,True,simulated
391.0,70.3,853.5,57.9,36.65,14.5,98.2,116.3,0.222,True,simulated
392.0,70.3,852.9,56.9,36.58,14.9,98.1,113.9,0.391,True,simulated
393.0,71.8,835.4,55.0,36.59,16.0,98.0,114.0,0.465,True,simulated
394.0,77.2,777.0,59.0,36.59,16.7,97.9,119.1,0.548,True,simulated
395.0,80.1,748.8,58.2,36.53,17.7,98.1,124.1,0.677,True,simulated
396.0,86.4,694.0,56.1,36.65,18.4,98.1,121.8,0.69,True,simulated
397.0,89.1,673.7,53.4,36.57,19.4,98.4,122.1,0.74,True,simulated
398.0,93.0,645.4,54.6,36.6,20.0,98.1,123.8,0.777,True,simulated
399.0,94.6,634.5,56.1,36.62,20.8,98.0,126.3,0.797,True,simulated
400.0,99.0,606.2,55.3,36.64,22.3,98.2,129.3,0.794,True,simulated
401.0,101.1,593.6,54.7,36.65,23.2,97.5,126.7,0.856,True,simulated
402.0,102.4,585.9,54.5,36.65,23.3,96.8,127.9,0.833,True,simulated
403.0,105.6,568.2,48.8,36.63,24.6,96.8,128.0,0.878,True,simulated
404.0,107.7,557.1,47.8,36.67,24.9,97.4,126.7,0.845,True,simulated
405.0,109.8,546.5,42.2,36.61,25.7,97.3,129.8,0.875,True,simulated
406.0,110.1,544.7,42.2,36.63,25.7,97.1,128.4,0.873,True,simulated
407.0,110.3,543.7,41.1,36.65,25.0,97.3,131.2,0.839,True,simulated
408.0,110.9,541.2,41.2,36.68,25.9,97.1,133.3,0.871,True,simulated
409.0,112.3,534.5,39.5,36.69,26.9,96.4,132.2,0.9,True,simulated
410.0,113.0,531.1,38.8,36.65,27.3,97.0,132.7,0.924,True,simulated
411.0,114.8,522.5,32.8,36.67,27.6,96.1,136.7,0.878,True,simulated
412.0,114.6,523.4,33.4,36.61,27.0,97.0,131.7,0.881,True,simulated
413.0,116.0,517.2,33.4,36.64,27.5,97.1,137.3,0.921,True,simulated
414.0,115.4,519.7,28.3,36.69,27.6,96.3,139.8,0.939,True,simulated
415.0,116.1,516.9,25.4,36.64,29.2,97.3,134.7,0.906,True,simulated
416.0,114.7,523.3,24.0,36.7,28.8,97.0,132.2,0.904,True,simulated
417.0,116.0,517.4,21.4,36.71,27.6,96.6,133.0,0.921,True,simulated
418.0,115.4,520.1,21.3,36.67,28.8,97.8,133.8,0.885,True,simulated
419.0,117.7,509.7,19.6,36.7,29.5,96.6,133.0,0.875,True,simulated
420.0,116.5,515.1,19.9,36.74,28.9,96.6,138.4,0.921,True,simulated
421.0,116.6,514.7,19.9,36.71,29.1,97.4,136.2,0.863,True,simulated
422.0,117.0,513.0,19.4,36.7,28.3,96.2,138.6,0.901,True,simulated
423.0,116.9,513.1,20.2,36.65,27.3,96.8,139.2,0.884,True,simulated
424.0,117.3,511.5,19.8,36.7,28.8,96.8,140.4,0.894,True,simulated
425.0,116.2,516.3,19.7,36.64,29.0,97.0,139.7,0.887,True,simulated
426.0,115.7,518.5,18.6,36.69,28.3,97.1,138.5,0.864,True,simulated
427.0,115.2,521.0,17.8,36.7,27.4,96.4,135.8,0.917,True,simulated
428.0,116.5,514.9,17.4,36.78,28.6,97.8,139.0,0.849,True,simulated
429.0,116.0,517.3,17.5,36.67,28.4,96.9,137.6,0.874,True,simulated
430.0,116.4,515.5,17.8,36.71,28.5,96.8,139.0,0.936,True,simulated
431.0,115.5,519.3,17.3,36.76,28.6,97.0,142.1,0.9,True,simulated
432.0,116.1,517.0,16.5,36.76,29.4,96.5,141.0,0.879,True,simulated
433.0,115.3,520.3,16.4,36.75,28.5,97.2,139.1,0.862,True,simulated
434.0,115.9,517.5,15.6,36.78,28.7,97.7,141.6,0.881,True,simulated
435.0,115.3,520.3,15.3,36.73,28.9,96.7,138.9,0.923,True,simulated
436.0,115.5,519.6,15.5,36.8,29.6,96.5,143.0,0.896,True,simulated
437.0,114.9,522.2,15.6,36.73,30.1,96.5,139.0,0.903,True,simulated
438.0,115.1,521.3,14.9,36.77,29.7,97.2,138.2,0.937,True,simulated
439.0,113.4,529.0,14.7,36.72,29.4,96.3,141.5,0.916,True,simulated
440.0,114.5,523.9,14.6,36.82,29.6,96.5,142.6,0.883,True,simulated
441.0,114.9,522.2,14.7,36.77,29.8,96.7,142.0,0.868,True,simulated
442.0,116.2,516.4,14.4,36.77,29.3,96.7,144.5,0.9,True,simulated
443.0,115.5,519.3,13.4,36.77,30.6,96.2,143.1,0.866,True,simulated
444.0,116.1,516.7,13.0,36.79,29.5,96.5,139.2,0.665,True,simulated
445.0,114.5,524.0,12.0,36.83,28.6,95.9,142.8,0.529,True,simulated
446.0,113.7,527.6,11.4,36.74,27.3,97.0,142.1,0.443,True,simulated
447.0,112.5,533.3,11.1,36.72,27.0,96.0,141.2,0.325,True,simulated
448.0,109.9,546.0,11.9,36.78,26.3,96.8,141.0,0.254,True,simulated
449.0,108.6,552.6,11.8,36.79,24.7,97.4,136.4,0.184,True,simulated
450.0,106.2,565.0,13.7,36.77,24.2,96.2,134.2,0.168,True,simulated
451.0,105.1,570.8,13.8,36.79,22.7,97.1,132.5,0.133,True,simulated
452.0,103.3,580.9,14.6,36.77,22.6,97.5,132.3,0.101,True,simulated
453.0,102.1,587.8,14.6,36.74,22.6,97.1,129.7,0.095,True,simulated
454.0,98.5,609.1,17.1,36.74,20.7,96.7,132.5,0.062,True,simulated
455.0,97.2,617.1,17.1,36.77,18.8,96.9,131.8,0.031,True,simulated
456.0,92.6,647.8,18.8,36.76,18.9,97.5,132.0,0.005,True,simulated
457.0,91.4,656.6,19.8,36.78,17.8,97.3,131.2,0.007,True,simulated
458.0,87.8,683.5,23.1,36.75,17.8,97.4,125.1,0.018,True,simulated
459.0,87.6,685.1,24.3,36.74,18.3,97.2,129.3,0.045,True,simulated
460.0,87.8,683.1,24.8,36.77,16.1,96.6,126.4,0.024,True,simulated
461.0,84.4,711.2,27.5,36.82,16.7,97.1,127.2,0.0,True,simulated
462.0,83.8,716.3,27.6,36.79,16.4,96.8,127.6,0.013,True,simulated
463.0,82.7,725.5,29.1,36.85,15.6,96.7,126.3,0.021,True,simulated
464.0,82.3,728.7,30.8,36.77,15.0,96.9,124.0,0.009,True,simulated
465.0,81.2,739.0,32.4,36.75,14.5,97.0,126.6,0.004,True,simulated
466.0,79.5,754.4,33.2,36.78,14.5,97.1,124.8,0.008,True,simulated
467.0,76.6,783.0,34.5,36.78,14.9,97.0,123.5,0.0,True,simulated
468.0,76.4,785.1,34.5,36.74,13.9,97.7,124.1,0.009,True,simulated
469.0,76.1,788.2,36.2,36.73,14.3,97.9,127.5,0.0,True,simulated
470.0,75.1,799.3,38.4,36.74,13.8,97.4,125.9,0.028,True,simulated
471.0,73.2,819.2,40.7,36.75,13.9,97.4,127.2,0.0,True,simulated
472.0,72.9,822.8,40.8,36.76,13.7,97.1,127.8,0.006,True,simulated
473.0,71.7,836.5,45.3,36.77,13.2,97.0,124.6,0.038,True,simulated
474.0,71.5,838.6,45.4,36.78,14.3,97.5,124.0,0.0,True,simulated
475.0,70.7,849.0,45.2,36.79,13.7,97.3,123.8,0.0,True,simulated
476.0,69.3,865.3,46.6,36.72,14.8,97.7,123.3,0.0,True,simulated
477.0,70.1,855.4,46.6,36.67,13.5,97.3,124.4,0.01,True,simulated
478.0,70.3,853.1,47.3,36.71,13.8,97.2,123.9,0.0,True,simulated
479.0,70.5,851.5,47.3,36.75,14.7,97.2,125.7,0.019,True,simulated
480.0,70.7,849.2,49.3,36.72,14.1,97.1,125.4,0.0,True,simulated
481.0,70.4,851.7,48.5,36.71,14.1,97.1,120.3,0.0,True,simulated
482.0,69.0,869.5,48.9,36.71,13.9,97.9,122.1,0.0,True,simulated
483.0,69.2,867.6,49.0,36.69,13.8,97.6,123.3,0.0,True,simulated
484.0,68.4,877.5,47.8,36.77,14.3,98.0,119.9,0.005,True,simulated
485.0,68.6,874.3,48.6,36.69,13.5,96.3,124.6,0.0,True,simulated
486.0,68.2,879.8,52.6,36.72,13.3,97.4,119.1,0.016,True,simulated
487.0,67.6,887.4,52.3,36.72,13.6,98.0,120.6,0.008,True,simulated
488.0,67.4,890.8,53.0,36.72,14.6,97.1,118.8,0.0,True,simulated
489.0,67.2,892.4,52.3,36.73,13.6,97.7,119.3,0.0,True,simulated
490.0,65.9,909.8,51.8,36.71,14.3,97.3,120.8,0.024,True,simulated
491.0,66.3,905.3,51.0,36.73,13.9,98.0,120.0,0.0,True,simulated
492.0,66.8,897.7,52.2,36.78,14.6,97.9,117.5,0.001,True,simulated
493.0,67.0,895.5,52.2,36.74,14.6,96.8,119.6,0.0,True,simulated
494.0,66.4,903.5,52.3,36.69,13.9,97.2,120.1,0.019,True,simulated
495.0,66.8,898.0,50.2,36.71,15.0,96.8,119.1,0.015,True,simulated
496.0,67.1,894.2,49.7,36.67,14.4,96.8,114.7,0.0,True,simulated
497.0,67.4,889.9,50.0,36.72,14.7,97.4,119.8,0.006,True,simulated
498.0,66.7,899.7,51.3,36.69,14.6,96.8,122.7,0.0,True,simulated
499.0,66.4,904.1,47.0,36.75,14.6,97.1,121.5,0.088,True,simulated
500.0,67.2,893.2,48.7,36.72,14.9,98.2,117.9,0.206,True,simulated
501.0,67.3,890.9,46.7,36.63,15.8,97.3,118.2,0.246,True,simulated
502.0,67.7,885.9,47.7,36.7,16.8,96.9,121.8,0.291,True,simulated
503.0,68.8,872.1,47.9,36.73,17.8,96.8,119.5,0.314,True,simulated
504.0,71.2,843.1,48.5,36.72,17.6,97.5,124.8,0.361,True,simulated
505.0,72.9,823.1,47.2,36.69,19.7,97.5,124.8,0.374,True,simulated
506.0,74.6,803.9,47.6,36.7,19.6,96.8,122.0,0.44,True,simulated
507.0,76.4,785.0,46.2,36.7,20.4,97.7,123.8,0.414,True,simulated
508.0,79.2,757.1,46.7,36.66,20.9,97.5,125.5,0.438,True,simulated
509.0,80.6,744.6,47.9,36.72,21.4,96.4,125.7,0.466,True,simulated
510.0,82.2,729.9,47.7,36.69,21.3,97.2,127.7,0.487,True,simulated
511.0,83.9,715.5,43.1,36.74,22.7,96.9,131.2,0.452,True,simulated
512.0,83.7,716.9,42.1,36.73,21.5,97.3,128.2,0.472,True,simulated
513.0,86.2,696.1,42.1,36.72,22.1,96.6,128.1,0.475,True,simulated
514.0,86.3,694.9,41.0,36.7,21.8,96.5,127.3,0.498,True,simulated
515.0,87.1,689.0,39.9,36.68,23.4,96.6,131.5,0.485,True,simulated
516.0,88.1,681.3,40.0,36.77,23.0,96.9,130.5,0.514,True,simulated
517.0,87.5,686.0,38.6,36.69,22.8,97.2,124.6,0.514,True,simulated
518.0,88.7,676.2,38.7,36.74,22.3,97.0,128.5,0.516,True,simulated
519.0,89.9,667.4,37.0,36.78,21.8,97.4,131.3,0.527,True,simulated
520.0,90.4,663.7,35.7,36.74,22.4,97.2,129.8,0.475,True,simulated
521.0,90.6,662.6,35.8,36.72,22.2,96.7,132.8,0.483,True,simulated
522.0,90.2,665.2,33.3,36.73,22.6,97.5,135.2,0.515,True,simulated
523.0,89.7,668.7,32.5,36.75,22.8,97.5,133.2,0.512,True,simulated
524.0,91.9,652.7,30.9,36.77,22.6,97.0,136.7,0.464,True,simulated
525.0,91.8,653.9,30.4,36.76,23.2,97.3,135.5,0.528,True,simulated
526.0,93.3,643.4,29.9,36.78,22.8,97.2,137.9,0.522,True,simulated
527.0,92.0,651.9,30.2,36.82,23.2,97.9,132.4,0.473,True,simulated
528.0,91.6,655.4,30.1,36.78,22.2,97.2,137.5,0.519,True,simulated
529.0,91.8,653.5,27.4,36.79,22.7,96.8,133.7,0.505,True,simulated
530.0,90.5,663.2,28.0,36.79,22.0,97.6,138.3,0.493,True,simulated
531.0,90.2,664.9,27.8,36.79,23.0,97.8,138.1,0.535,True,simulated
532.0,90.9,660.4,29.5,36.74,22.2,98.0,141.7,0.613,True,simulated
533.0,89.9,667.6,29.2,36.8,22.6,97.6,140.9,0.659,True,simulated
534.0,91.0,659.6,29.4,36.81,23.9,97.4,138.6,0.719,True,simulated
535.0,92.6,647.9,28.9,36.78,23.5,97.4,139.3,0.771,True,simulated
536.0,93.1,644.6,28.5,36.78,24.2,97.4,140.2,0.789,True,simulated
537.0,96.0,624.9,29.0,36.83,24.8,98.4,140.6,0.817,True,simulated
538.0,97.2,617.3,27.6,36.83,24.0,97.7,144.4,0.854,True,simulated
539.0,98.5,608.8,27.8,36.8,24.2,97.7,140.9,0.819,True,simulated
540.0,100.8,595.1,27.8,36.81,25.4,97.2,138.5,0.851,True,simulated
541.0,101.6,590.5,27.6,36.81,26.8,98.0,143.2,0.831,True,simulated
542.0,103.0,582.8,26.4,36.83,26.1,98.3,142.2,0.842,True,simulated
543.0,102.1,587.8,25.2,36.82,26.4,97.9,143.5,0.913,True,simulated
544.0,103.2,581.6,25.3,36.81,26.0,97.8,145.5,0.885,True,simulated
545.0,101.7,589.7,22.8,36.73,26.8,97.7,146.5,0.901,True,simulated
546.0,102.1,587.6,22.8,36.73,26.6,97.1,143.0,0.878,True,simulated
547.0,104.1,576.4,23.2,36.82,27.1,98.4,144.6,0.925,True,simulated
548.0,105.7,567.9,22.1,36.74,28.1,97.3,142.4,0.912,True,simulated
549.0,105.4,569.2,20.4,36.77,27.6,96.9,147.1,0.861,True,simulated
550.0,105.4,569.0,20.1,36.73,28.2,97.4,146.6,0.866,True,simulated
551.0,106.4,563.8,18.9,36.74,27.6,96.6,143.3,0.885,True,simulated
552.0,106.0,565.9,18.7,36.73,28.7,97.2,149.6,0.863,True,simulated
553.0,106.7,562.2,19.0,36.79,27.8,97.3,148.2,0.905,True,simulated
554.0,106.5,563.6,18.4,36.74,28.5,97.4,142.3,0.881,True,simulated
555.0,107.8,556.6,17.9,36.74,27.8,97.1,145.9,0.903,True,simulated
556.0,107.5,558.1,17.0,36.74,28.3,97.1,144.8,0.888,True,simulated
557.0,108.8,551.5,16.7,36.76,28.0,97.7,146.0,0.918,True,simulated
558.0,108.7,552.0,15.6,36.81,27.9,96.8,148.1,0.897,True,simulated
559.0,110.5,543.1,15.4,36.75,28.0,97.5,147.0,0.939,True,simulated
560.0,110.5,542.8,15.4,36.78,27.7,97.7,150.6,0.889,True,simulated
561.0,111.4,538.5,14.6,36.77,29.3,96.9,146.3,0.894,True,simulated
562.0,113.0,531.2,16.2,36.79,28.6,97.7,147.7,0.865,True,simulated
563.0,112.5,533.3,14.4,36.7,28.3,97.4,150.8,0.893,True,simulated
564.0,113.7,527.7,14.6,36.84,27.9,97.0,145.9,0.894,True,simulated
565.0,113.2,530.3,15.0,36.74,28.3,97.0,151.8,0.908,True,simulated
566.0,113.5,528.6,15.1,36.71,28.7,96.9,143.3,0.912,True,simulated
567.0,112.6,532.9,15.0,36.78,28.1,97.2,149.2,0.913,True,simulated
568.0,113.5,528.8,15.1,36.82,28.0,97.2,144.6,0.915,True,simulated
569.0,112.8,531.8,14.6,36.82,27.9,96.8,145.6,0.916,True,simulated
570.0,113.5,528.8,14.7,36.83,28.8,97.1,146.9,0.93,True,simulated
571.0,112.9,531.4,15.3,36.82,28.5,96.8,149.7,0.906,True,simulated
572.0,113.7,527.5,15.4,36.85,28.3,97.0,142.6,0.878,True,simulated
573.0,113.0,530.8,14.6,36.89,28.0,96.9,147.1,0.918,True,simulated
574.0,113.8,527.0,14.5,36.86,28.1,97.5,148.4,0.884,True,simulated
575.0,113.5,528.6,14.1,36.87,28.4,96.9,148.3,0.922,True,simulated
576.0,113.6,527.9,14.7,36.82,28.1,97.6,145.5,0.886,True,simulated
577.0,113.7,527.5,13.1,36.85,28.2,97.5,148.5,0.912,True,simulated
578.0,113.1,530.3,12.8,36.83,28.6,96.5,146.0,0.857,True,simulated
579.0,114.0,526.5,12.5,36.88,29.1,97.1,149.8,0.91,True,simulated
580.0,113.9,526.7,11.0,36.93,28.0,97.4,150.1,0.897,True,simulated
581.0,113.5,528.5,10.4,36.89,27.5,97.8,149.0,0.871,True,simulated
582.0,112.2,534.9,10.7,36.82,28.0,97.3,147.9,0.892,True,simulated
583.0,113.3,529.5,11.7,36.85,28.2,97.7,141.1,0.915,True,simulated
584.0,113.9,526.9,11.6,36.9,28.1,97.3,146.6,0.896,True,simulated
585.0,113.6,528.0,10.9,36.94,28.6,97.1,146.0,0.92,True,simulated
586.0,113.2,530.2,10.9,36.99,28.0,97.7,147.2,0.904,True,simulated
587.0,114.0,526.2,10.2,36.84,28.8,97.0,145.3,0.9,True,simulated
588.0,113.6,528.2,10.9,36.9,28.4,97.2,152.5,0.902,True,simulated
589.0,114.2,525.5,11.5,36.93,29.2,96.9,145.1,0.914,True,simulated
590.0,113.3,529.7,11.7,36.95,28.9,97.1,148.3,0.885,True,simulated
591.0,114.7,523.2,11.6,36.9,29.0,96.9,142.8,0.93,True,simulated
592.0,113.7,527.8,11.0,36.87,28.8,97.0,143.2,0.897,True,simulated
593.0,114.8,522.5,11.6,36.95,30.0,96.7,143.9,0.899,True,simulated
594.0,114.3,525.1,12.3,36.92,28.9,97.8,145.6,0.869,True,simulated
595.0,115.5,519.7,12.3,36.92,27.9,96.9,148.3,0.906,True,simulated
596.0,114.2,525.6,12.5,36.92,28.3,96.6,145.4,0.851,True,simulated
597.0,114.7,523.0,12.4,36.94,28.3,97.6,147.5,0.864,True,simulated
598.0,116.2,516.5,12.0,36.96,28.5,97.7,144.5,0.915,True,simulated
599.0,116.4,515.5,12.3,36.92,28.8,97.2,148.8,0.911,True,simulated
600.0,116.5,515.1,13.2,36.91,28.3,97.1,152.9,0.881,True,simulated
601.0,115.3,520.2,13.4,36.94,28.1,97.7,147.8,0.888,True,simulated
602.0,115.9,517.8,13.4,36.88,28.6,97.7,146.0,0.869,True,simulated
603.0,115.9,517.5,13.1,36.92,28.2,97.1,145.8,0.935,True,simulated
604.0,116.4,515.4,12.7,36.94,28.7,97.6,148.5,0.897,True,simulated
605.0,116.0,517.2,12.8,36.93,28.7,97.2,150.6,0.919,True,simulated
606.0,117.0,513.0,13.0,36.87,28.9,97.8,146.6,0.944,True,simulated
607.0,117.0,512.9,13.2,36.92,29.3,97.6,146.6,0.902,True,simulated
608.0,118.2,507.7,12.8,36.9,29.5,96.5,150.9,0.919,True,simulated
609.0,117.5,510.8,12.8,36.94,29.9,97.5,148.9,0.89,True,simulated
610.0,118.7,505.5,13.4,36.99,28.8,97.1,150.0,0.877,True,simulated
611.0,117.0,512.8,14.2,36.95,29.8,98.4,146.4,0.916,True,simulated
612.0,117.9,509.0,13.6,36.91,28.7,96.5,149.0,0.924,True,simulated
613.0,117.6,510.0,14.2,36.97,29.4,97.0,150.7,0.915,True,simulated
614.0,118.5,506.4,13.7,36.96,29.6,97.3,149.3,0.911,True,simulated
615.0,119.1,503.9,13.6,36.94,29.3,96.4,150.8,0.866,True,simulated
616.0,119.3,503.1,13.4,36.9,29.4,97.3,151.4,0.909,True,simulated
617.0,118.6,505.9,13.2,36.91,30.0,97.3,146.4,0.919,True,simulated
618.0,119.7,501.1,13.5,36.89,29.6,97.0,148.7,0.901,True,simulated
619.0,118.7,505.4,14.3,36.89,29.8,96.7,151.2,0.946,True,simulated
620.0,119.4,502.3,14.7,36.9,29.0,97.0,145.8,0.875,True,simulated
621.0,119.8,500.8,14.4,36.89,28.6,97.5,148.7,0.903,True,simulated
622.0,121.1,495.3,14.3,36.93,29.6,97.0,149.7,0.91,True,simulated
623.0,119.5,502.0,13.6,36.96,29.5,96.9,151.3,0.876,True,simulated
624.0,120.3,498.8,13.5,36.91,29.6,97.5,146.2,0.873,True,simulated
625.0,119.5,502.2,12.9,36.89,29.3,96.1,148.8,0.874,True,simulated
626.0,120.3,498.6,13.2,36.95,28.9,96.6,147.7,0.936,True,simulated
627.0,119.9,500.5,12.9,36.9,28.2,96.5,149.7,0.881,True,simulated
628.0,120.7,497.2,13.5,36.9,28.3,97.1,146.1,0.893,True,simulated
629.0,120.2,499.3,14.1,36.83,29.3,97.5,146.3,0.878,True,simulated
630.0,120.9,496.3,14.1,36.9,28.7,97.7,149.8,0.875,True,simulated
631.0,118.9,504.8,14.8,36.88,27.9,96.7,150.6,0.922,True,simulated
632.0,118.8,505.0,14.9,36.92,27.8,97.0,147.5,0.874,True,simulated
633.0,118.3,507.1,15.6,36.86,28.7,97.5,144.0,0.896,True,simulated
634.0,118.5,506.2,15.7,36.92,29.1,96.7,148.5,0.902,True,simulated
635.0,119.2,503.2,15.9,36.85,27.1,96.5,148.3,0.897,True,simulated
636.0,118.4,506.7,16.6,36.91,28.9,96.7,147.6,0.928,True,simulated
637.0,120.0,500.1,17.2,36.86,28.7,96.8,147.0,0.915,True,simulated
638.0,119.6,501.5,17.7,36.85,26.9,96.6,147.7,0.796,True,simulated
639.0,120.8,496.9,17.3,36.94,27.2,97.0,147.5,0.649,True,simulated
640.0,118.1,508.2,17.8,36.89,27.2,96.8,145.9,0.584,True,simulated
641.0,118.1,508.0,17.5,36.86,27.4,97.4,145.3,0.513,True,simulated
642.0,115.8,518.1,17.4,36.92,25.1,97.7,143.0,0.44,True,simulated
643.0,115.7,518.4,17.4,36.9,25.2,97.1,142.4,0.432,True,simulated
644.0,114.2,525.4,17.6,36.91,23.4,97.7,146.9,0.398,True,simulated
645.0,113.7,527.5,17.7,36.88,24.1,96.9,142.7,0.392,True,simulated
646.0,112.1,535.4,17.3,36.93,23.8,97.6,143.7,0.338,True,simulated
647.0,109.9,545.7,17.9,36.93,22.9,97.1,140.5,0.359,True,simulated
648.0,109.6,547.5,17.9,36.98,22.6,97.4,142.7,0.337,True,simulated
649.0,108.3,554.2,17.0,36.94,22.4,97.9,139.0,0.351,True,simulated
650.0,106.7,562.1,17.1,36.96,22.4,97.8,140.3,0.325,True,simulated
651.0,105.6,568.2,16.9,36.92,21.3,97.4,135.4,0.334,True,simulated
652.0,104.5,574.0,18.0,36.91,20.8,97.4,136.3,0.322,True,simulated
653.0,103.4,580.0,17.7,36.92,20.3,97.8,141.5,0.329,True,simulated
654.0,103.0,582.3,18.1,36.91,20.2,97.7,138.1,0.311,True,simulated
655.0,101.2,592.7,19.7,36.95,19.9,98.6,138.2,0.303,True,simulated
656.0,100.8,595.3,20.1,36.87,20.0,98.2,135.3,0.334,True,simulated
657.0,100.1,599.2,20.5,36.92,19.7,97.6,135.8,0.313,True,simulated
658.0,100.5,596.8,21.3,36.92,18.4,98.3,133.4,0.339,True,simulated
659.0,99.7,602.0,21.4,36.93,20.1,98.2,132.6,0.3,True,simulated
660.0,98.5,609.3,21.7,36.91,18.6,97.8,131.5,0.266,True,simulated
661.0,97.6,614.8,26.1,36.97,18.7,98.2,130.8,0.291,True,simulated
662.0,97.1,618.0,26.2,36.9,19.3,97.7,132.7,0.254,True,simulated
663.0,96.7,620.3,28.2,36.94,19.1,97.7,133.6,0.332,True,simulated
