t,hr,rr,hrv,temp,resp,spo2,bp,activity,leads_ok,source
330.0,53.7,1117.3,51.8,36.35,12.8,99.0,110.4,0.01,True,simulated
331.0,54.7,1097.6,52.6,36.29,12.2,99.3,109.7,0.032,True,simulated
332.0,55.0,1090.9,52.6,36.29,12.3,99.2,112.1,0.022,True,simulated
333.0,54.2,1107.3,57.0,36.32,12.8,99.8,110.4,0.0,True,simulated
334.0,54.1,1109.7,57.0,36.31,12.1,99.4,112.3,0.016,True,simulated
335.0,54.1,1109.7,57.0,36.32,11.7,100.0,105.1,0.0,True,simulated
336.0,54.4,1103.2,60.2,36.33,12.5,100.0,104.6,0.022,True,simulated
337.0,54.1,1108.2,59.4,36.37,11.8,99.3,109.4,0.021,True,simulated
338.0,52.8,1136.9,62.2,36.36,11.6,99.0,108.3,0.006,True,simulated
339.0,52.4,1144.2,62.0,36.31,11.4,98.8,107.9,0.004,True,simulated
340.0,53.2,1128.1,64.3,36.34,11.9,100.0,108.1,0.015,True,simulated
341.0,53.0,1133.1,64.2,36.28,11.5,99.6,103.8,0.002,True,simulated
342.0,52.6,1141.1,61.9,36.31,12.4,99.2,107.2,0.0,True,simulated
343.0,52.5,1143.5,63.2,36.27,11.2,98.8,106.7,0.0,True,simulated
344.0,52.5,1143.5,63.2,36.33,12.0,99.5,110.6,0.0,True,simulated
345.0,53.0,1131.1,61.7,36.34,11.9,99.3,108.9,0.0,True,simulated
346.0,53.1,1130.1,62.3,36.31,12.4,98.9,107.8,0.0,True,simulated
347.0,53.1,1129.8,62.0,36.31,12.4,100.0,108.7,0.01,True,simulated
348.0,52.9,1134.3,60.9,36.35,12.0,100.0,108.6,0.005,True,simulated
349.0,53.3,1125.2,60.6,36.31,12.0,99.4,106.5,0.018,True,simulated
350.0,53.9,1113.5,61.1,36.34,11.6,99.3,108.1,0.0,True,simulated
351.0,54.1,1108.9,60.0,36.31,12.9,99.4,106.1,0.031,True,simulated
352.0,54.1,1109.3,59.9,36.34,12.4,99.7,106.0,0.0,True,simulated
353.0,54.1,1109.3,59.9,36.37,12.3,99.0,107.3,0.006,True,simulated
354.0,53.8,1115.1,59.8,36.27,12.1,99.5,106.7,0.029,True,simulated
355.0,54.2,1106.7,60.9,36.26,12.2,99.3,112.0,0.021,True,simulated
356.0,54.7,1097.0,60.8,36.28,11.9,100.0,106.7,0.0,True,simulated
357.0,55.2,1087.0,59.6,36.34,12.2,99.7,105.4,0.019,True,simulated
358.0,54.6,1099.4,64.9,36.28,12.6,99.6,110.9,0.05,True,simulated
359.0,55.0,1091.1,63.6,36.3,12.6,99.4,106.0,0.089,True,simulated
360.0,55.7,1076.6,65.9,36.28,12.8,99.2,111.1,0.101,True,simulated
361.0,56.5,1062.3,65.4,36.27,13.9,99.5,107.8,0.116,True,simulated
362.0,56.8,1056.9,64.6,36.3,13.9,99.1,106.6,0.107,True,simulated
363.0,57.8,1037.8,65.2,36.3,14.3,98.9,106.6,0.118,True,simulated
364.0,59.1,1014.4,66.0,36.3,14.2,99.5,111.1,0.124,True,simulated
365.0,60.9,984.9,65.8,36.3,14.5,99.9,107.7,0.126,True,simulated
366.0,61.7,972.1,65.8,36.31,15.2,99.2,107.1,0.1,True,simulated
367.0,62.4,962.3,63.4,36.3,15.1,99.5,108.6,0.138,True,simulated
368.0,63.9,939.5,63.4,36.32,14.9,99.9,105.7,0.158,True,simulated
369.0,65.1,921.4,60.7,36.27,14.9,99.3,111.4,0.161,True,simulated
370.0,65.0,922.6,60.8,36.31,15.6,99.2,110.6,0.121,True,simulated
371.0,64.8,925.5,57.9,36.31,15.7,99.8,105.8,0.179,True,simulated
372.0,64.4,932.3,59.2,36.28,15.3,99.3,106.8,0.134,True,simulated
373.0,65.1,921.0,61.1,36.26,15.4,99.6,106.4,0.164,True,simulated
374.0,65.2,920.9,58.6,36.28,15.5,98.7,110.6,0.147,True,simulated
375.0,65.2,920.9,58.0,36.35,15.2,99.2,108.1,0.121,True,simulated
376.0,65.9,910.5,58.1,36.31,14.9,99.1,111.7,0.125,True,simulated
377.0,66.3,905.5,58.5,36.29,14.9,99.1,109.3,0.145,True,simulated
378.0,66.2,906.8,58.8,36.27,15.8,98.6,109.2,0.155,True,simulated
379.0,64.7,927.0,60.7,36.26,15.7,99.5,108.4,0.128,True,simulated
380.0,63.9,939.6,61.1,36.25,16.2,99.7,110.6,0.139,True,simulated
381.0,64.6,928.8,63.7,36.34,15.5,99.6,107.7,0.131,True,simulated
382.0,64.8,925.9,62.5,36.34,16.1,99.2,106.9,0.171,True,simulated
383.0,64.2,934.8,63.8,36.28,14.8,98.6,108.9,0.155,True,simulated
384.0,65.3,918.1,62.6,36.3,15.8,99.6,106.6,0.135,True,simulated
385.0,66.6,900.5,57.7,36.26,14.8,99.6,107.4,0.128,True,simulated
386.0,66.1,907.8,57.7,36.28,15.7,99.4,113.5,0.148,True,simulated
387.0,66.0,908.8,56.3,36.31,15.9,99.4,111.6,0.183,True,simulated
388.0,67.2,893.3,58.1,36.29,16.0,98.9,113.5,0.157,True,simulated
389.0,67.8,885.3,57.9,36.27,14.9,99.3,112.6,0.122,True,simulated
390.0,66.2,906.3,59.0,36.3,15.0,99.3,110.0,0.155,True,simulated
391.0,64.8,925.7,58.3,36.33,15.8,99.2,113.1,0.156,True,simulated
392.0,65.3,919.5,54.8,36.24,15.9,99.5,107.9,0.192,True,simulated
393.0,64.7,927.5,55.2,36.28,16.0,98.7,112.3,0.146,True,simulated
394.0,64.1,936.8,54.6,36.31,15.5,100.0,110.8,0.156,True,simulated
395.0,63.7,942.6,56.5,36.34,14.8,100.0,106.5,0.141,True,simulated
396.0,63.9,939.2,56.2,36.32,15.3,99.4,111.3,0.126,True,simulated
397.0,64.4,931.0,61.4,36.33,15.5,100.0,110.5,0.155,True,simulated
398.0,64.0,937.9,60.3,36.36,15.7,100.0,108.0,0.137,True,simulated
399.0,64.6,929.4,58.3,36.34,16.5,99.9,106.1,0.137,True,simulated
400.0,66.1,907.8,60.2,36.3,15.3,99.7,106.7,0.127,True,simulated
401.0,65.3,919.4,60.8,36.29,15.8,98.9,109.6,0.123,True,simulated
402.0,65.2,919.6,60.8,36.34,15.9,99.5,108.3,0.193,True,simulated
403.0,65.5,916.1,60.8,36.38,14.8,99.4,108.5,0.196,True,simulated
404.0,66.3,905.0,60.3,36.37,15.8,99.2,107.7,0.247,True,simulated
405.0,65.6,914.1,60.1,36.33,15.9,99.8,106.2,0.276,True,simulated
406.0,65.1,922.3,57.4,36.32,16.4,99.7,108.4,0.253,True,simulated
407.0,65.2,919.7,57.6,36.32,16.5,99.2,110.0,0.247,True,simulated
408.0,66.6,900.8,54.9,36.32,16.3,99.5,114.1,0.263,True,simulated
409.0,67.8,885.0,52.1,36.38,17.4,98.5,111.5,0.255,True,simulated
410.0,68.3,877.9,54.3,36.34,17.4,100.0,109.9,0.29,True,simulated
411.0,69.3,866.1,55.5,36.36,17.4,98.8,113.5,0.25,True,simulated
412.0,70.2,854.7,55.0,36.37,17.8,99.7,109.0,0.287,True,simulated
413.0,70.1,856.3,54.9,36.39,18.5,100.0,108.0,0.294,True,simulated
414.0,70.7,848.4,50.0,36.45,17.2,99.8,110.2,0.314,True,simulated
415.0,70.5,850.5,49.9,36.38,17.8,99.4,109.3,0.284,True,simulated
416.0,70.1,856.1,46.8,36.38,17.8,99.7,111.2,0.305,True,simulated
417.0,69.0,869.9,48.5,36.46,18.3,100.0,108.1,0.297,True,simulated
418.0,68.8,871.6,48.7,36.39,18.6,99.4,108.3,0.307,True,simulated
419.0,70.1,856.4,49.8,36.32,19.1,99.6,108.9,0.298,True,simulated
420.0,68.6,875.2,51.2,36.41,17.6,99.1,110.2,0.296,True,simulated
421.0,69.6,862.4,52.7,36.42,17.9,100.0,112.6,0.309,True,simulated
422.0,69.9,859.0,47.9,36.37,18.2,99.3,111.6,0.286,True,simulated
423.0,68.4,877.4,46.9,36.41,17.8,99.2,111.4,0.331,True,simulated
424.0,67.5,889.5,47.8,36.39,18.0,99.8,110.5,0.331,True,simulated
425.0,69.3,865.8,53.3,36.4,18.7,99.2,116.1,0.321,True,simulated
426.0,69.5,863.2,51.6,36.47,16.8,100.0,109.5,0.261,True,simulated
427.0,68.7,874.0,51.3,36.42,18.0,100.0,111.4,0.301,True,simulated
428.0,70.5,851.6,52.9,36.44,18.6,99.3,111.5,0.316,True,simulated
429.0,69.8,859.6,52.6,36.43,17.5,100.0,113.2,0.286,True,simulated
430.0,68.9,871.3,53.5,36.36,16.2,99.5,114.6,0.319,True,simulated
431.0,68.9,871.4,53.1,36.46,18.2,99.4,112.0,0.344,True,simulated
432.0,69.8,859.7,53.1,36.44,17.0,99.1,113.9,0.303,True,simulated
433.0,68.7,873.8,53.2,36.44,16.7,99.7,111.8,0.314,True,simulated
434.0,69.1,868.4,53.2,36.41,17.7,100.0,110.1,0.338,True,simulated
435.0,69.9,858.3,51.7,36.41,17.4,100.0,113.3,0.321,True,simulated
436.0,69.1,868.1,51.3,36.46,17.6,99.5,113.8,0.303,True,simulated
437.0,68.3,878.7,51.1,36.47,17.8,100.0,115.6,0.309,True,simulated
438.0,68.6,874.8,51.0,36.44,18.3,99.7,113.9,0.338,True,simulated
439.0,68.6,874.3,51.0,36.48,18.1,98.9,110.2,0.304,True,simulated
440.0,67.5,888.6,53.6,36.45,17.1,99.1,119.7,0.297,True,simulated
441.0,67.5,888.3,53.9,36.42,16.8,99.2,114.5,0.251,True,simulated
442.0,68.3,879.1,53.8,36.43,17.6,99.5,112.7,0.278,True,simulated
443.0,67.6,887.4,54.7,36.46,18.0,98.9,114.1,0.299,True,simulated
444.0,65.8,912.4,54.3,36.4,17.4,99.8,113.9,0.313,True,simulated
445.0,66.2,905.7,53.4,36.43,16.9,99.2,114.3,0.264,True,simulated
446.0,66.7,899.5,52.8,36.34,16.7,98.7,116.8,0.189,True,simulated
447.0,65.5,916.3,51.9,36.38,17.1,99.4,117.5,0.122,True,simulated
448.0,65.1,921.3,52.0,36.35,16.0,99.5,117.1,0.116,True,simulated
449.0,66.0,909.6,51.6,36.39,15.7,99.1,117.0,0.095,True,simulated
450.0,64.1,936.4,45.3,36.44,16.2,98.9,117.6,0.071,True,simulated
451.0,63.0,951.9,45.0,36.34,15.8,98.9,115.1,0.084,True,simulated
452.0,62.8,955.5,45.0,36.41,15.5,98.9,111.7,0.025,True,simulated
453.0,62.3,963.4,44.9,36.4,15.3,99.7,110.4,0.03,True,simulated
454.0,60.9,985.6,46.3,36.36,14.7,99.6,111.4,0.0,True,simulated
455.0,60.1,998.6,46.1,36.37,15.6,99.5,111.2,0.009,True,simulated
456.0,59.8,1003.3,45.2,36.36,15.0,98.8,109.7,0.008,True,simulated
457.0,59.3,1011.5,44.9,36.38,14.7,99.0,110.0,0.01,True,simulated
458.0,58.4,1027.0,44.6,36.39,14.3,99.4,107.7,0.044,True,simulated
459.0,58.0,1034.0,45.5,36.39,14.0,98.4,106.2,0.0,True,simulated
460.0,58.0,1034.0,45.5,36.38,14.9,98.9,111.7,0.0,True,simulated
461.0,58.8,1021.1,49.1,36.38,14.3,98.9,109.6,0.0,True,simulated
462.0,58.8,1020.4,49.5,36.37,13.6,98.8,109.6,0.0,True,simulated
463.0,58.6,1024.3,48.7,36.38,12.7,98.8,108.0,0.0,True,simulated
464.0,57.8,1038.5,49.9,36.35,12.8,99.2,107.0,0.0,True,simulated
465.0,58.6,1023.5,52.8,36.41,12.8,99.2,108.3,0.0,True,simulated
466.0,58.1,1032.0,52.6,36.33,13.0,98.8,106.8,0.005,True,simulated
467.0,57.1,1051.6,55.4,36.33,13.2,99.4,110.0,0.0,True,simulated
468.0,55.9,1072.7,55.3,36.43,12.7,99.0,109.7,0.025,True,simulated
469.0,56.5,1062.7,54.6,36.4,12.5,99.1,107.8,0.03,True,simulated
470.0,56.3,1065.3,54.6,36.37,13.8,99.3,107.3,0.0,True,simulated
471.0,55.5,1080.7,54.5,36.43,11.6,98.8,107.7,0.025,True,simulated
472.0,55.3,1085.8,52.7,36.4,12.5,99.7,105.7,0.018,True,simulated
473.0,56.0,1070.8,53.9,36.41,12.2,99.4,107.6,0.0,True,simulated
474.0,56.2,1066.9,52.3,36.38,12.3,99.0,107.6,0.027,True,simulated
475.0,55.0,1090.3,55.5,36.45,13.0,99.1,106.3,0.0,True,simulated
476.0,54.8,1094.0,55.2,36.41,13.5,99.0,103.6,0.0,True,simulated
477.0,54.8,1094.0,55.2,36.41,12.7,98.5,104.7,0.008,True,simulated
478.0,55.1,1089.1,54.9,36.43,13.2,98.7,107.5,0.0,True,simulated
479.0,55.5,1081.1,57.7,36.43,13.5,99.0,106.5,0.042,True,simulated
480.0,54.9,1092.0,59.3,36.47,13.5,98.8,107.0,0.0,True,simulated
481.0,55.0,1091.9,59.6,36.4,12.6,98.8,102.9,0.003,True,simulated
482.0,54.7,1097.7,59.5,36.46,12.5,98.7,105.5,0.013,True,simulated
483.0,54.9,1092.3,60.1,36.45,12.4,98.1,106.8,0.0,True,simulated
484.0,54.0,1110.3,60.2,36.42,11.6,98.5,107.5,0.0,True,simulated
485.0,53.7,1118.2,57.9,36.43,12.3,98.9,108.2,0.053,True,simulated
486.0,53.6,1119.3,57.9,36.47,12.2,98.1,104.4,0.008,True,simulated
487.0,53.6,1119.3,57.9,36.45,11.4,98.7,107.8,0.0,True,simulated
488.0,53.4,1123.1,57.8,36.56,12.4,98.1,106.2,0.013,True,simulated
489.0,53.9,1113.8,62.0,36.46,12.3,98.9,104.8,0.009,True,simulated
490.0,53.7,1117.7,63.7,36.53,12.8,97.9,110.4,0.0,True,simulated
491.0,53.2,1128.5,64.0,36.52,12.5,98.7,106.5,0.0,True,simulated
492.0,53.1,1130.9,61.0,36.56,13.2,98.8,109.5,0.027,True,simulated
493.0,54.2,1106.8,64.3,36.55,13.0,98.7,106.3,0.006,True,simulated
494.0,53.0,1132.6,68.5,36.56,12.1,98.8,105.6,0.017,True,simulated
495.0,52.7,1139.0,66.8,36.56,11.7,99.3,102.9,0.003,True,simulated
496.0,52.7,1139.0,66.8,36.51,12.5,98.3,105.9,0.025,True,simulated
497.0,52.7,1138.1,64.6,36.55,13.5,98.0,103.0,0.0,True,simulated
498.0,53.3,1124.9,66.6,36.54,12.1,99.0,102.7,0.0,True,simulated
499.0,52.7,1137.8,64.3,36.53,12.2,98.1,105.4,0.0,True,simulated
500.0,52.3,1147.4,67.5,36.49,11.9,98.6,101.5,0.014,True,simulated
501.0,52.0,1152.9,66.4,36.49,12.1,99.0,99.3,0.0,True,simulated
502.0,52.1,1152.5,66.1,36.59,12.4,99.5,99.3,0.018,True,simulated
503.0,52.1,1151.6,66.9,36.53,12.7,99.4,100.7,0.0,True,simulated
504.0,52.1,1151.6,66.9,36.51,12.8,98.1,104.0,0.005,True,simulated
505.0,51.8,1158.6,67.2,36.6,12.5,99.3,103.4,0.009,True,simulated
506.0,51.8,1159.0,67.0,36.55,13.4,98.5,105.1,0.004,True,simulated
507.0,52.0,1154.4,67.7,36.54,12.8,98.7,103.2,0.0,True,simulated
508.0,52.6,1141.7,65.5,36.51,12.2,98.8,105.4,0.017,True,simulated
509.0,52.3,1148.0,65.3,36.56,12.9,99.3,104.0,0.0,True,simulated
510.0,51.5,1165.0,68.3,36.53,12.1,97.8,105.2,0.0,True,simulated
511.0,51.5,1165.0,68.3,36.53,12.6,98.6,103.9,0.031,True,simulated
512.0,52.3,1147.7,68.0,36.49,11.8,98.5,105.5,0.002,True,simulated
513.0,53.2,1128.4,67.7,36.53,12.8,98.3,105.5,0.025,True,simulated
514.0,54.4,1103.5,68.5,36.55,12.0,98.1,106.0,0.0,True,simulated
515.0,54.8,1095.4,70.4,36.53,13.2,98.4,104.4,0.0,True,simulated
516.0,55.9,1073.4,70.0,36.49,13.8,98.2,104.1,0.0,True,simulated
517.0,56.4,1064.5,70.1,36.48,13.7,98.0,101.0,0.005,True,simulated
518.0,56.6,1059.2,70.5,36.45,13.3,98.0,105.0,0.001,True,simulated
519.0,55.5,1081.4,71.5,36.55,12.9,98.2,105.7,0.008,True,simulated
520.0,54.7,1096.3,72.0,36.49,12.6,98.1,109.2,0.018,True,simulated
521.0,55.1,1089.6,69.7,36.46,12.4,98.8,104.7,0.005,True,simulated
522.0,56.0,1072.1,69.6,36.48,11.9,98.0,106.5,0.021,True,simulated
523.0,55.1,1088.0,72.1,36.51,13.0,98.7,107.2,0.01,True,simulated
524.0,53.9,1112.4,74.5,36.51,13.0,98.1,104.4,0.028,True,simulated
525.0,53.9,1112.4,74.5,36.48,12.8,98.1,107.2,0.026,True,simulated
526.0,54.3,1104.9,74.1,36.54,12.8,97.8,106.7,0.005,True,simulated
527.0,55.5,1081.8,75.4,36.53,12.8,97.8,106.1,0.0,True,simulated
528.0,55.4,1082.2,75.7,36.52,12.4,97.8,109.8,0.0,True,simulated
529.0,54.9,1093.7,82.1,36.49,13.7,98.2,104.3,0.0,True,simulated
530.0,55.5,1080.5,80.5,36.47,13.4,98.3,103.7,0.0,True,simulated
531.0,55.7,1076.6,81.3,36.51,13.5,98.3,109.6,0.008,True,simulated
532.0,54.2,1106.8,78.7,36.49,13.9,97.9,104.7,0.035,True,simulated
533.0,53.4,1123.2,78.8,36.49,13.9,97.4,102.7,0.0,True,simulated
534.0,53.5,1122.5,80.4,36.5,13.3,98.0,107.0,0.029,True,simulated
535.0,53.5,1122.5,80.4,36.48,13.5,98.3,100.0,0.0,True,simulated
536.0,54.0,1110.8,79.8,36.46,12.5,97.9,103.5,0.0,True,simulated
537.0,54.4,1103.4,79.5,36.51,13.2,97.7,104.3,0.0,True,simulated
538.0,54.6,1098.6,78.5,36.47,13.3,98.2,104.3,0.013,True,simulated
539.0,53.8,1115.9,79.0,36.48,13.2,98.2,103.7,0.007,True,simulated
540.0,54.3,1105.5,79.1,36.44,12.8,99.0,108.3,0.0,True,simulated
541.0,54.5,1101.2,79.5,36.48,12.5,97.4,107.1,0.035,True,simulated
542.0,53.4,1123.2,78.8,36.49,11.8,98.1,103.5,0.0,True,simulated
543.0,52.5,1142.9,77.0,36.46,11.7,98.1,106.1,0.02,True,simulated
544.0,53.2,1128.0,78.1,36.42,13.0,98.3,103.8,0.001,True,simulated
545.0,53.2,1128.0,78.1,36.49,12.6,99.1,104.6,0.013,True,simulated
546.0,53.2,1127.7,76.9,36.38,13.3,98.0,104.1,0.012,True,simulated
547.0,52.3,1148.1,76.0,36.44,12.4,98.2,105.6,0.027,True,simulated
548.0,51.9,1156.2,75.9,36.44,13.0,98.5,103.7,0.011,True,simulated
549.0,51.8,1158.3,75.7,36.43,11.9,97.8,106.1,0.0,True,simulated
550.0,51.2,1171.7,75.6,36.39,11.9,98.0,106.1,0.016,True,simulated
551.0,50.2,1195.2,75.9,36.42,12.6,98.1,104.2,0.0,True,simulated
552.0,50.2,1195.2,75.9,36.43,13.3,97.8,103.7,0.018,True,simulated
553.0,49.6,1209.8,75.3,36.52,12.6,98.2,103.4,0.008,True,simulated
554.0,49.9,1202.8,75.6,36.46,12.5,98.5,104.5,0.007,True,simulated
555.0,50.6,1185.6,74.8,36.41,13.2,98.1,104.7,0.016,True,simulated
556.0,50.6,1185.9,72.0,36.41,12.9,97.7,105.4,0.0,True,simulated
557.0,50.9,1178.9,69.6,36.38,12.3,98.3,106.9,0.0,True,simulated
558.0,50.9,1178.9,69.6,36.44,13.3,98.2,103.8,0.01,True,simulated
559.0,51.6,1161.8,67.0,36.47,12.3,98.7,104.1,0.01,True,simulated
560.0,52.3,1147.8,62.1,36.43,12.2,99.1,103.5,0.0,True,simulated
561.0,52.2,1149.3,61.9,36.42,12.8,98.2,105.7,0.017,True,simulated
562.0,51.4,1167.9,58.3,36.42,13.6,97.7,102.0,0.0,True,simulated
563.0,51.6,1162.7,60.1,36.43,12.7,98.6,106.6,0.0,True,simulated
564.0,52.2,1150.1,60.5,36.39,12.0,98.2,105.5,0.041,True,simulated
565.0,51.9,1155.6,60.6,36.4,11.9,97.7,103.2,0.0,True,simulated
566.0,51.9,1155.6,60.6,36.31,13.2,98.3,106.1,0.004,True,simulated
567.0,51.1,1173.6,62.2,36.38,11.5,98.2,105.0,0.018,True,simulated
568.0,51.8,1158.0,60.4,36.39,11.4,97.7,105.2,0.008,True,simulated
569.0,53.1,1130.2,64.6,36.34,13.0,98.2,102.3,0.018,True,simulated
570.0,53.3,1125.7,64.7,36.32,12.9,99.0,104.9,0.024,True,simulated
571.0,52.4,1144.0,69.5,36.33,12.2,97.6,103.6,0.0,True,simulated
572.0,53.2,1127.7,70.1,36.41,12.1,98.8,105.8,0.0,True,simulated
573.0,54.7,1097.2,72.2,36.39,11.7,98.1,102.8,0.038,True,simulated
574.0,54.6,1098.4,71.9,36.37,12.1,99.7,104.2,0.017,True,simulated
575.0,54.6,1098.4,71.9,36.37,11.2,98.7,104.9,0.017,True,simulated
576.0,54.0,1110.2,72.1,36.34,11.5,98.9,103.4,0.02,True,simulated
577.0,53.9,1113.9,74.4,36.44,11.2,98.0,106.3,0.012,True,simulated
578.0,54.2,1107.9,76.7,36.36,11.6,98.9,105.5,0.0,True,simulated
579.0,53.7,1116.9,76.8,36.42,12.5,98.5,106.0,0.0,True,simulated
580.0,53.2,1127.0,76.1,36.35,11.6,99.5,106.1,0.02,True,simulated
581.0,52.7,1138.3,78.3,36.43,11.4,98.6,106.8,0.0,True,simulated
582.0,52.7,1138.7,78.8,36.39,11.1,98.9,105.1,0.0,True,simulated
583.0,52.7,1138.7,78.8,36.39,11.6,99.2,106.5,0.0,True,simulated
584.0,52.4,1145.0,81.0,36.37,10.8,98.1,105.0,0.0,True,simulated
585.0,52.4,1144.9,80.7,36.4,11.8,98.0,103.6,0.028,True,simulated
586.0,52.5,1141.8,80.7,36.39,10.8,98.7,109.0,0.0,True,simulated
587.0,51.9,1155.9,86.8,36.29,11.7,99.1,109.9,0.212,True,simulated
588.0,52.5,1142.1,87.8,36.3,12.6,99.7,110.3,0.339,True,simulated
589.0,54.1,1108.7,95.4,36.36,13.4,99.2,112.3,0.507,True,simulated
590.0,55.1,1089.0,95.2,36.3,15.3,98.6,106.8,0.581,True,simulated
591.0,55.8,1074.7,95.2,36.31,15.7,98.9,109.2,0.63,True,simulated
592.0,58.6,1024.7,94.5,36.36,16.9,99.2,112.5,0.69,True,simulated
593.0,62.1,965.6,97.8,36.33,18.6,99.2,118.0,0.757,True,simulated
594.0,63.9,938.9,95.0,36.39,18.2,98.3,116.3,0.736,True,simulated
595.0,65.1,921.9,94.3,36.41,19.2,98.9,120.0,0.789,True,simulated
596.0,66.9,897.4,93.4,36.36,20.3,99.2,118.2,0.829,True,simulated
597.0,70.3,853.4,94.6,36.36,21.0,98.9,120.1,0.838,True,simulated
598.0,71.5,839.2,93.3,36.37,21.8,99.1,121.5,0.909,True,simulated
599.0,73.3,818.3,89.7,36.4,22.7,98.6,122.2,0.854,True,simulated
600.0,75.3,796.9,89.3,36.42,22.4,97.9,121.8,0.911,True,simulated
601.0,74.9,801.4,85.7,36.41,23.2,98.4,122.3,0.883,True,simulated
602.0,76.6,782.8,82.9,36.38,23.6,98.4,124.8,0.908,True,simulated
603.0,76.5,784.0,83.5,36.37,24.4,98.7,122.9,0.897,True,simulated
604.0,76.4,785.6,81.5,36.43,24.5,98.3,129.7,0.907,True,simulated
605.0,78.5,764.3,75.1,36.44,25.0,98.2,127.0,0.904,True,simulated
606.0,78.1,768.7,74.9,36.4,23.6,99.3,123.4,0.89,True,simulated
607.0,79.1,758.2,74.9,36.41,24.7,97.9,129.1,0.894,True,simulated
608.0,79.7,752.8,72.2,36.41,25.4,98.9,129.4,0.894,True,simulated
609.0,80.0,750.2,69.5,36.42,25.9,98.4,131.4,0.872,True,simulated
610.0,80.2,748.0,68.5,36.42,24.9,98.6,133.7,0.883,True,simulated
611.0,79.2,757.9,59.2,36.42,25.5,98.8,128.9,0.919,True,simulated
612.0,80.0,750.3,56.7,36.41,27.0,97.8,133.0,0.907,True,simulated
613.0,79.5,754.3,42.1,36.37,26.5,98.3,134.0,0.888,True,simulated
614.0,79.7,753.1,41.7,36.41,25.6,98.2,133.3,0.905,True,simulated
615.0,79.0,759.5,42.2,36.4,26.0,97.8,133.1,0.896,True,simulated
616.0,78.6,763.3,33.8,36.44,26.2,98.0,138.6,0.926,True,simulated
617.0,78.8,761.3,31.5,36.46,26.6,97.8,135.5,0.922,True,simulated
618.0,79.1,758.9,32.3,36.43,25.5,98.2,135.1,0.915,True,simulated
619.0,80.1,749.4,27.9,36.42,27.6,97.2,135.1,0.914,True,simulated
620.0,80.6,744.2,28.0,36.43,27.1,96.9,135.2,0.896,True,simulated
621.0,81.2,738.6,27.1,36.42,25.8,96.9,135.6,0.885,True,simulated
622.0,80.5,744.9,27.3,36.36,25.9,98.0,137.6,0.895,True,simulated
623.0,80.1,749.4,26.5,36.41,26.2,98.5,139.2,0.893,True,simulated
624.0,80.0,750.0,22.7,36.44,26.3,97.9,137.8,0.889,True,simulated
625.0,79.9,750.7,20.6,36.52,27.5,98.1,137.6,0.895,True,simulated
626.0,80.7,743.1,20.5,36.42,26.2,97.2,141.5,0.925,True,simulated
627.0,80.7,743.7,20.5,36.47,26.8,97.9,139.2,0.89,True,simulated
628.0,81.5,736.6,20.6,36.43,26.6,97.9,136.5,0.905,True,simulated
629.0,80.8,742.6,20.8,36.42,27.0,97.5,140.4,0.857,True,simulated
630.0,81.1,739.7,20.2,36.48,26.6,97.8,138.6,0.896,True,simulated
631.0,81.1,740.0,19.6,36.48,26.1,97.2,139.4,0.937,True,simulated
632.0,81.3,738.3,19.4,36.43,26.1,97.8,137.2,0.911,True,simulated
633.0,81.5,735.8,19.5,36.53,26.7,97.5,139.7,0.888,True,simulated
634.0,81.4,736.9,19.6,36.5,26.8,97.6,135.7,0.859,True,simulated
635.0,82.0,732.0,20.8,36.56,26.6,98.4,142.3,0.895,True,simulated
636.0,81.3,737.7,20.5,36.49,26.3,97.9,133.9,0.896,True,simulated
637.0,81.7,734.0,19.9,36.55,27.4,98.3,138.5,0.9,True,simulated
638.0,81.0,741.1,19.5,36.57,26.9,97.6,137.1,0.909,True,simulated
639.0,81.7,734.4,19.8,36.6,27.6,97.8,138.2,0.882,True,simulated
640.0,81.2,738.6,19.4,36.57,27.3,98.1,139.0,0.914,True,simulated
641.0,81.6,735.0,20.2,36.52,27.5,98.1,139.8,0.942,True,simulated
642.0,81.5,736.1,20.3,36.59,27.8,98.4,135.5,0.875,True,simulated
643.0,81.9,733.0,20.3,36.61,28.1,98.0,137.1,0.88,True,simulated
644.0,81.8,733.1,21.1,36.62,27.1,97.2,142.8,0.72,True,simulated
645.0,81.0,740.8,21.0,36.59,26.1,97.2,138.1,0.62,True,simulated
646.0,80.7,743.3,21.4,36.56,26.8,98.5,132.7,0.489,True,simulated
647.0,79.6,753.5,21.3,36.59,25.2,97.3,132.4,0.421,True,simulated
648.0,79.6,754.1,21.3,36.65,24.6,97.6,131.2,0.364,True,simulated
649.0,77.9,770.6,21.9,36.65,23.3,98.5,130.9,0.334,True,simulated
650.0,77.7,772.2,22.1,36.64,21.8,97.8,127.5,0.277,True,simulated
651.0,77.0,779.6,23.0,36.62,21.6,97.6,129.4,0.271,True,simulated
652.0,75.7,792.9,22.5,36.65,20.7,98.4,133.7,0.269,True,simulated
653.0,74.5,805.6,23.6,36.65,20.1,98.1,128.9,0.198,True,simulated
654.0,73.2,819.3,23.2,36.68,20.3,97.7,130.6,0.177,True,simulated
655.0,72.2,831.1,23.1,36.56,19.1,98.7,125.3,0.208,True,simulated
656.0,72.1,831.9,24.0,36.64,18.9,97.8,129.3,0.213,True,simulated
657.0,71.2,843.2,24.4,36.59,19.2,98.3,129.7,0.193,True,simulated
