t,hr,rr,hrv,temp,resp,spo2,bp,activity,arrhythmia,hypoxia,sleep,label,lead_off,anomaly,hr_normal,hrv_normal,spo2_normal,resp_normal,hr_residual_true
192.0,70.588,850.007,57.371,36.475,15.837,86.805,110.147,0.0,none,0.9,False,hypoxia,False,1,57.016,70.232,99.333,11.757,13.572
193.0,70.519,850.831,57.351,36.469,15.746,86.798,110.956,0.0,none,0.9,False,hypoxia,False,1,56.954,70.274,99.335,11.663,13.565
194.0,70.413,852.116,57.325,36.468,15.79,86.799,110.796,0.0,none,0.9,False,hypoxia,False,1,56.854,70.303,99.342,11.705,13.559
195.0,70.338,853.028,57.274,36.455,15.984,86.89,111.479,0.0,none,0.9,False,hypoxia,False,1,56.799,70.287,99.439,11.903,13.539
196.0,70.31,853.366,57.266,36.451,15.887,87.1,110.774,0.0,none,0.9,False,hypoxia,False,1,56.852,70.29,99.656,11.824,13.458
197.0,70.228,854.355,57.274,36.425,15.814,87.114,110.813,0.0,none,0.9,False,hypoxia,False,1,56.819,70.304,99.674,11.767,13.409
198.0,70.214,854.528,57.315,36.411,15.616,87.086,110.18,0.0,none,0.9,False,hypoxia,False,1,56.872,70.354,99.65,11.58,13.342
199.0,70.244,854.163,57.347,36.409,15.681,87.171,109.772,0.0,none,0.9,False,hypoxia,False,1,57.002,70.382,99.74,11.662,13.242
200.0,70.234,854.283,57.413,36.435,15.508,87.231,109.097,0.0,none,0.9,False,hypoxia,False,1,57.083,70.439,99.803,11.506,13.151
201.0,70.209,854.594,57.453,36.431,15.594,87.208,108.795,0.0,none,0.9,False,hypoxia,False,1,57.108,70.468,99.783,11.607,13.101
202.0,70.197,854.742,57.476,36.435,15.66,87.21,108.306,0.0,none,0.9,False,hypoxia,False,1,57.151,70.478,99.787,11.685,13.045
203.0,70.145,855.37,57.462,36.429,15.81,87.139,109.389,0.0,none,0.9,False,hypoxia,False,1,57.117,70.455,99.719,11.84,13.028
204.0,70.159,855.206,57.429,36.424,15.952,87.198,109.723,0.0,none,0.9,False,hypoxia,False,1,57.182,70.403,99.781,11.992,12.976
205.0,70.133,855.516,57.399,36.427,15.994,87.276,109.462,0.0,none,0.9,False,hypoxia,False,1,57.198,70.346,99.861,12.047,12.935
206.0,70.025,856.833,57.404,36.427,15.862,87.364,109.402,0.0,none,0.9,False,hypoxia,False,1,57.134,70.319,99.95,11.933,12.891
207.0,70.006,857.065,57.335,36.444,16.232,87.304,109.558,0.0,none,0.9,False,hypoxia,False,1,57.158,70.217,99.892,12.313,12.848
208.0,69.934,857.956,57.285,36.451,16.18,87.325,110.135,0.0,none,0.9,False,hypoxia,False,1,57.115,70.136,99.914,12.272,12.818
209.0,69.901,858.361,57.219,36.45,16.216,87.155,110.319,0.0,none,0.9,False,hypoxia,False,1,57.082,70.057,99.745,12.305,12.819
210.0,69.854,858.936,57.139,36.453,16.316,87.11,111.047,0.0,none,0.9,False,hypoxia,False,1,57.027,69.968,99.701,12.402,12.826
211.0,69.713,860.672,57.149,36.46,16.335,88.071,111.423,0.0,none,0.0,False,recovery,False,0,57.044,69.873,99.85,12.48,12.669
212.0,69.542,862.791,57.305,36.458,15.867,88.734,111.15,0.0,none,0.0,False,recovery,False,0,57.188,69.865,99.753,12.108,12.354
213.0,69.203,867.011,57.559,36.463,15.543,89.335,110.647,0.0,none,0.0,False,recovery,False,0,57.157,69.9,99.643,11.908,12.046
214.0,68.862,871.31,57.809,36.472,15.762,90.101,110.4,0.0,none,0.0,False,recovery,False,0,57.276,69.853,99.745,12.285,11.586
215.0,68.453,876.519,58.158,36.48,15.311,90.559,110.515,0.0,none,0.0,False,recovery,False,0,57.314,69.87,99.581,12.001,11.138
216.0,68.049,881.713,58.541,36.476,15.241,91.228,110.167,0.0,none,0.0,False,recovery,False,0,57.491,69.861,99.668,12.121,10.559
217.0,67.61,887.448,59.006,36.482,14.834,91.746,110.017,0.0,none,0.0,False,recovery,False,0,57.642,69.895,99.642,11.913,9.967
218.0,67.11,894.053,59.505,36.486,14.616,92.23,109.416,0.0,none,0.0,False,recovery,False,0,57.705,69.928,99.616,11.898,9.405
219.0,66.686,899.738,60.053,36.479,14.279,92.672,109.127,0.0,none,0.0,False,recovery,False,0,57.951,69.984,99.582,11.768,8.736
220.0,66.222,906.037,60.601,36.483,14.133,93.049,109.485,0.0,none,0.0,False,recovery,False,0,58.098,70.022,99.513,11.827,8.125
221.0,65.646,913.994,61.148,36.5,14.029,93.508,109.419,0.0,none,0.0,False,recovery,False,0,58.062,70.034,99.556,11.93,7.584
222.0,65.023,922.749,61.688,36.521,13.927,93.896,109.273,0.0,none,0.0,False,recovery,False,0,57.981,70.023,99.553,12.034,7.042
223.0,64.382,931.936,62.205,36.512,13.941,94.348,109.283,0.0,none,0.0,False,recovery,False,0,57.889,69.967,99.641,12.257,6.493
224.0,63.748,941.213,62.696,36.526,13.938,94.725,109.183,0.0,none,0.0,False,recovery,False,0,57.795,69.877,99.677,12.46,5.953
225.0,63.086,951.077,63.229,36.515,13.582,95.073,109.185,0.0,none,0.0,False,recovery,False,0,57.651,69.829,99.705,12.3,5.435
226.0,62.488,960.189,63.735,36.508,13.412,95.334,109.885,0.0,none,0.0,False,recovery,False,0,57.525,69.787,99.668,12.301,4.963
227.0,61.911,969.138,64.178,36.517,13.422,95.771,109.601,0.0,none,0.0,False,recovery,False,0,57.379,69.718,99.825,12.459,4.532
228.0,61.412,977.013,64.579,36.526,13.378,95.938,108.826,0.0,none,0.0,False,recovery,False,0,57.274,69.639,99.73,12.544,4.138
229.0,60.938,984.604,65.002,36.535,13.039,96.144,109.393,0.0,none,0.0,False,recovery,False,0,57.16,69.617,99.692,12.316,3.778
230.0,60.49,991.901,65.409,36.537,12.88,96.311,109.374,0.0,none,0.0,False,recovery,False,0,57.04,69.61,99.63,12.253,3.45
231.0,60.069,998.853,65.793,36.518,12.756,96.532,109.359,0.0,none,0.0,False,recovery,False,0,56.919,69.612,99.637,12.212,3.15
232.0,59.735,1004.434,66.138,36.521,12.725,96.666,108.719,0.0,none,0.0,False,recovery,False,0,56.859,69.606,99.571,12.253,2.877
233.0,59.444,1009.352,66.456,36.525,12.662,96.89,109.36,0.0,none,0.0,False,recovery,False,0,56.818,69.6,99.607,12.253,2.627
234.0,59.214,1013.28,66.747,36.516,12.607,97.075,109.481,0.0,none,0.0,False,recovery,False,0,56.815,69.595,99.618,12.253,2.398
235.0,58.962,1017.608,66.995,36.516,12.653,97.129,108.774,0.0,none,0.0,False,recovery,False,0,56.772,69.571,99.507,12.346,2.19
236.0,58.833,1019.835,67.203,36.512,12.706,97.207,109.09,0.0,none,0.0,False,recovery,False,0,56.9,69.531,99.432,12.44,1.933
237.0,58.755,1021.196,67.397,36.511,12.654,97.288,108.351,0.0,none,0.0,False,recovery,False,0,57.087,69.499,99.369,12.423,1.668
238.0,58.813,1020.174,67.609,36.517,12.459,97.335,108.721,0.0,none,0.0,False,recovery,False,0,57.448,69.505,99.282,12.259,1.365
239.0,59.036,1016.322,67.836,36.52,12.262,97.489,108.389,0.0,none,0.0,False,recovery,False,0,57.919,69.545,99.311,12.089,1.118
240.0,59.149,1014.391,68.025,36.537,12.314,97.564,107.05,0.0,none,0.0,False,recovery,False,0,58.234,69.565,99.268,12.163,0.915
241.0,59.279,1012.167,68.209,36.545,12.238,97.776,107.393,0.0,pvc,0.0,False,pvc,False,1,58.529,69.594,99.37,12.108,0.749
242.0,59.253,1012.599,68.355,36.532,12.314,97.973,107.499,0.0,pvc,0.0,False,pvc,False,1,58.613,69.6,99.464,12.201,0.641
243.0,59.337,1011.169,68.46,36.518,12.427,98.055,107.048,0.0,pvc,0.0,False,pvc,False,1,58.813,69.579,99.45,12.329,0.525
244.0,59.457,1009.127,68.573,36.547,12.329,98.129,107.007,0.0,pvc,0.0,False,pvc,False,1,59.028,69.579,99.434,12.244,0.43
245.0,59.454,1009.192,68.659,36.556,12.397,98.372,107.019,0.0,pvc,0.0,False,pvc,False,1,59.098,69.562,99.593,12.323,0.356
246.0,59.453,1009.198,68.69,36.549,12.618,98.46,107.026,0.0,pvc,0.0,False,pvc,False,1,59.161,69.499,99.602,12.554,0.292
247.0,59.662,1005.666,68.747,36.543,12.473,98.624,106.855,0.0,pvc,0.0,False,pvc,False,1,59.423,69.472,99.693,12.418,0.239
248.0,59.821,1002.984,68.844,36.549,12.243,98.716,107.498,0.0,pvc,0.0,False,pvc,False,1,59.626,69.494,99.715,12.195,0.196
249.0,60.046,999.233,68.923,36.542,12.277,98.779,107.35,0.0,pvc,0.0,False,pvc,False,1,59.886,69.505,99.714,12.235,0.16
250.0,60.155,997.419,69.028,36.533,12.105,98.836,107.265,0.0,pvc,0.0,False,pvc,False,1,60.024,69.549,99.71,12.069,0.131
251.0,60.215,996.428,69.103,36.533,12.192,98.947,106.855,0.0,pvc,0.0,False,pvc,False,1,60.108,69.569,99.766,12.161,0.107
252.0,60.151,997.497,69.113,36.531,12.46,99.137,106.121,0.0,pvc,0.0,False,pvc,False,1,60.053,69.531,99.902,12.433,0.098
253.0,60.128,997.879,69.03,36.535,12.911,99.148,106.152,0.0,pvc,0.0,False,pvc,False,1,60.038,69.403,99.865,12.888,0.089
254.0,60.057,999.056,69.003,36.538,12.684,99.296,106.215,0.0,pvc,0.0,False,pvc,False,1,59.975,69.337,99.966,12.664,0.082
255.0,60.048,999.202,68.973,36.545,12.719,99.298,106.095,0.0,pvc,0.0,False,pvc,False,1,59.973,69.27,99.925,12.701,0.075
256.0,60.019,999.675,68.957,36.542,12.663,99.21,105.976,0.0,pvc,0.0,False,pvc,False,1,59.951,69.223,99.796,12.647,0.068
257.0,60.076,998.741,68.911,36.56,12.819,99.273,106.693,0.0,pvc,0.0,False,pvc,False,1,60.02,69.149,99.822,12.806,0.056
258.0,60.121,997.981,68.891,36.568,12.718,99.375,106.291,0.0,pvc,0.0,False,pvc,False,1,60.076,69.103,99.888,12.707,0.046
259.0,60.115,998.08,68.855,36.563,12.812,99.4,106.31,0.0,pvc,0.0,False,pvc,False,1,60.074,69.044,99.88,12.802,0.042
260.0,60.033,999.442,68.819,36.556,12.827,99.404,106.485,0.0,pvc,0.0,False,pvc,False,1,59.995,68.988,99.853,12.818,0.038
261.0,59.973,1000.449,68.759,36.549,12.97,99.358,106.506,0.0,pvc,0.0,False,pvc,False,1,59.938,68.909,99.778,12.962,0.035
262.0,59.884,1001.932,68.697,36.555,13.01,99.341,106.629,0.0,pvc,0.0,False,pvc,False,1,59.853,68.831,99.735,13.004,0.032
263.0,59.806,1003.252,68.64,36.562,13.023,99.449,107.288,0.0,pvc,0.0,False,pvc,False,1,59.777,68.759,99.816,13.017,0.029
264.0,59.691,1005.175,68.653,36.551,12.714,99.666,107.192,0.0,pvc,0.0,False,pvc,False,1,59.665,68.759,100.0,12.71,0.026
265.0,59.691,1005.182,68.719,36.543,12.447,99.595,106.612,0.0,pvc,0.0,False,pvc,False,1,59.669,68.814,99.916,12.442,0.022
266.0,59.789,1003.528,68.742,36.541,12.622,99.545,106.85,0.0,pvc,0.0,False,pvc,False,1,59.771,68.826,99.846,12.618,0.018
267.0,59.942,1000.964,68.816,36.543,12.358,99.467,106.194,0.0,pvc,0.0,False,pvc,False,1,59.927,68.891,99.748,12.355,0.015
268.0,59.927,1001.211,68.885,36.537,12.338,99.422,105.862,0.0,pvc,0.0,False,pvc,False,1,59.914,68.952,99.685,12.336,0.014
269.0,59.901,1001.653,68.936,36.545,12.392,99.444,106.416,0.0,pvc,0.0,False,pvc,False,1,59.889,68.995,99.69,12.39,0.012
270.0,59.836,1002.745,68.95,36.534,12.539,99.484,107.083,0.0,pvc,0.0,False,pvc,False,1,59.824,69.003,99.714,12.537,0.011
271.0,64.723,927.025,73.326,36.532,12.591,99.503,106.648,0.0,afib,0.0,False,afib,False,1,59.735,68.999,99.719,12.589,4.988
272.0,68.515,875.715,78.141,36.525,12.527,99.676,106.23,0.0,afib,0.0,False,afib,False,1,59.554,69.008,99.878,12.525,8.962
273.0,71.474,839.468,81.537,36.522,12.572,99.685,106.796,0.0,afib,0.0,False,afib,False,1,59.317,69.008,99.874,12.57,12.156
274.0,73.909,811.808,83.748,36.525,12.623,99.595,107.298,0.0,afib,0.0,False,afib,False,1,59.108,68.996,99.771,12.622,14.801
275.0,75.92,790.304,86.416,36.514,12.689,99.715,106.836,0.0,afib,0.0,False,afib,False,1,58.925,68.973,99.88,12.688,16.995
276.0,77.404,775.158,89.225,36.509,12.798,99.557,107.479,0.0,afib,0.0,False,afib,False,1,58.68,68.93,99.712,12.798,18.724
277.0,78.324,766.052,89.364,36.5,12.854,99.626,106.125,0.0,afib,0.0,False,afib,False,1,58.315,68.88,99.771,12.853,20.009
278.0,79.257,757.03,91.447,36.51,13.082,99.669,105.853,0.0,afib,0.0,False,afib,False,1,58.068,68.789,99.804,13.081,21.189
279.0,80.107,748.994,91.904,36.519,13.223,99.468,107.238,0.0,afib,0.0,False,afib,False,1,57.884,68.68,99.595,13.222,22.224
280.0,80.599,744.427,94.304,36.519,13.18,99.456,107.079,0.0,afib,0.0,False,afib,False,1,57.617,68.593,99.574,13.18,22.982
281.0,80.88,741.836,95.228,36.518,13.031,99.42,106.77,0.0,afib,0.0,False,afib,False,1,57.316,68.546,99.53,13.03,23.564
282.0,81.205,738.873,95.421,36.522,13.156,99.345,106.755,0.0,afib,0.0,False,afib,False,1,57.086,68.479,99.448,13.155,24.118
283.0,81.454,736.609,95.918,36.526,12.965,99.357,106.827,0.0,afib,0.0,False,afib,False,1,56.869,68.46,99.454,12.964,24.586
284.0,81.624,735.079,97.574,36.544,12.935,99.48,107.229,0.0,afib,0.0,False,afib,False,1,56.653,68.449,99.571,12.935,24.971
285.0,81.735,734.081,98.443,36.547,13.092,99.317,105.87,0.0,afib,0.0,False,afib,False,1,56.443,68.406,99.402,13.092,25.292
286.0,81.66,734.752,98.459,36.551,13.268,99.416,106.657,0.0,afib,0.0,False,afib,False,1,56.133,68.333,99.495,13.268,25.527
287.0,81.627,735.048,100.506,36.562,13.289,99.353,107.326,0.0,afib,0.0,False,afib,False,1,55.885,68.264,99.427,13.289,25.742
288.0,81.71,734.303,99.992,36.557,13.407,99.417,107.722,0.0,afib,0.0,False,afib,False,1,55.729,68.179,99.487,13.406,25.981
289.0,81.655,734.802,100.91,36.558,13.45,99.461,107.7,0.0,afib,0.0,False,afib,False,1,55.498,68.095,99.526,13.449,26.157
290.0,81.602,735.273,101.076,36.554,13.347,99.405,107.657,0.0,afib,0.0,False,afib,False,1,55.285,68.041,99.465,13.347,26.317
291.0,79.081,758.719,97.136,36.569,13.403,99.374,106.945,0.0,none,0.0,False,recovery,False,0,55.051,67.983,99.431,13.403,24.03
292.0,76.703,782.241,93.647,36.575,13.463,99.383,106.857,0.0,none,0.0,False,recovery,False,0,54.761,67.919,99.436,13.463,21.942
293.0,74.596,804.333,90.62,36.565,13.207,99.367,106.667,0.0,none,0.0,False,recovery,False,0,54.561,67.915,99.417,13.207,20.035
294.0,72.65,825.875,88.004,36.568,12.94,99.316,106.676,0.0,none,0.0,False,recovery,False,0,54.356,67.967,99.363,12.94,18.294
295.0,70.886,846.429,85.686,36.563,12.983,99.243,106.553,0.0,none,0.0,False,recovery,False,0,54.182,68.004,99.286,12.983,16.704
296.0,69.276,866.095,83.652,36.55,12.928,99.319,105.799,0.0,none,0.0,False,recovery,False,0,54.024,68.048,99.36,12.928,15.253
297.0,67.84,884.44,81.837,36.545,13.027,99.37,105.229,0.0,none,0.0,False,recovery,False,0,53.912,68.066,99.408,13.027,13.927
298.0,66.526,901.899,80.27,36.537,12.856,99.346,105.451,0.0,none,0.0,False,recovery,False,0,53.809,68.117,99.382,12.856,12.717
299.0,65.353,918.092,78.883,36.527,12.877,99.425,105.708,0.0,none,0.0,False,recovery,False,0,53.741,68.158,99.458,12.877,11.612
300.0,64.275,933.486,77.642,36.532,12.959,99.452,105.333,0.0,none,0.0,False,recovery,False,0,53.672,68.177,99.483,12.959,10.603
